Time(Iteration),WCoLinUCBCoTheta,W_W0CoTheta,WknowThetaCoTheta,LinUCBCoTheta,WCoLinUCBTheta,WknowThetaTheta,W_W0Theta,WCoLinUCBW,WknowThetaW,W_W0W
0,0.770465826058,0.43506082043,0.322852622493,0.630647981153,0.983940666372,0.0,0.958721154039,0.983940666372,0.0,0.958721154039
