Time(Iteration),WCoLinUCBCoTheta,W_W0CoTheta,LinUCBCoTheta,WCoLinUCBTheta,W_W0Theta,WCoLinUCBW,W_W0W
0,0.789316290899,0.479607580304,0.641480727543,0.990704134589,0.961061539386,0.990704134589,0.961061539386
10,0.46082996878,0.245029260623,0.2234256664,0.824589881964,0.914985694862,0.824589881964,0.914985694862
20,0.449801232551,0.177018309872,0.1830182366,0.824729990168,0.901041867032,0.824729990168,0.901041867032
30,0.443582411412,0.158271518995,0.146360597277,0.819721254574,0.905968205506,0.819721254574,0.905968205506
40,0.448902833979,0.138391650719,0.138915201144,0.819702698325,0.904187067868,0.819702698325,0.904187067868
50,0.450374390326,0.118903703518,0.106906130709,0.838947009869,0.897214575113,0.838947009869,0.897214575113
60,0.423819241814,0.108745660015,0.105935819964,0.859291957891,0.899098095926,0.859291957891,0.899098095926
70,0.408571818561,0.107924049469,0.10036684299,0.884172895219,0.912575682654,0.884172895219,0.912575682654
80,0.373619462409,0.0932555841277,0.100958329312,0.914354212037,0.904171578281,0.914354212037,0.904171578281
90,0.35180820603,0.0976169488616,0.0931046081115,1.03351071131,0.912600519078,1.03351071131,0.912600519078
100,0.240417658819,0.1093174727,0.0989726302465,0.996150891585,0.919680060881,0.996150891585,0.919680060881
110,0.227251610305,0.119344032459,0.0902461233229,1.13212376308,0.913365423109,1.13212376308,0.913365423109
120,0.205320070645,0.0949061110122,0.0841170388268,1.12632329719,0.907290950627,1.12632329719,0.907290950627
130,0.215299108219,0.104170499566,0.0805613411565,1.14573652186,0.915835377559,1.14573652186,0.915835377559
140,0.200353141433,0.0786435217385,0.0770421899032,1.13492614632,0.912348731775,1.13492614632,0.912348731775
150,0.191576609791,0.0821657416366,0.076033519592,1.20150920934,0.908199429102,1.20150920934,0.908199429102
160,0.163514490678,0.0745669031245,0.0790072026127,1.19975381744,0.908574049579,1.19975381744,0.908574049579
170,0.174811921734,0.0787761538584,0.0818633202135,1.21912058947,0.906124152517,1.21912058947,0.906124152517
180,0.164426416407,0.0724882742294,0.0786390673238,1.24238387019,0.9119379579,1.24238387019,0.9119379579
190,0.152712484299,0.0683359231765,0.0721021768289,1.24975627701,0.908785833143,1.24975627701,0.908785833143
200,0.148195067166,0.0729481895847,0.0677503904425,1.26859700582,0.907539806748,1.26859700582,0.907539806748
210,0.154490746229,0.0697697507839,0.0686932663784,1.28374283795,0.90786814471,1.28374283795,0.90786814471
220,0.159524549391,0.0692027662047,0.0680380253612,1.27858859976,0.906072371776,1.27858859976,0.906072371776
230,0.149025505952,0.0656026682975,0.0618469458203,1.27966676347,0.906342741775,1.27966676347,0.906342741775
240,0.151019922151,0.0616735068196,0.0577080858817,1.27064144181,0.903592506185,1.27064144181,0.903592506185
250,0.147703338175,0.0651394884461,0.056695722345,1.28256340681,0.905214744707,1.28256340681,0.905214744707
260,0.145248610998,0.0631332094239,0.0555751892771,1.28439651288,0.906117527475,1.28439651288,0.906117527475
270,0.143391907447,0.0669138983457,0.0546685613644,1.29717248794,0.905421078479,1.29717248794,0.905421078479
280,0.135739267392,0.0619411873572,0.0534724556523,1.29735851359,0.904923624112,1.29735851359,0.904923624112
290,0.132793004853,0.0614153649886,0.0559522414355,1.29209955637,0.9070569448,1.29209955637,0.9070569448
300,0.121425831555,0.0608564567391,0.0585304159126,1.28597375602,0.906724743547,1.28597375602,0.906724743547
310,0.117002062133,0.0662089239741,0.0602145602594,1.29277211198,0.907464786423,1.29277211198,0.907464786423
320,0.110925998578,0.0583030327142,0.0575685238504,1.2884460412,0.906066649237,1.2884460412,0.906066649237
330,0.104600532336,0.0568512050909,0.0565053165813,1.28567421164,0.905567539108,1.28567421164,0.905567539108
340,0.103694435607,0.0560019407707,0.0543855778687,1.28233698474,0.903639945013,1.28233698474,0.903639945013
350,0.0974831348969,0.0538734010313,0.0519407717594,1.28620837431,0.904010618725,1.28620837431,0.904010618725
360,0.10094270043,0.0600427671573,0.0518407433955,1.28497140997,0.903928011621,1.28497140997,0.903928011621
370,0.105212646067,0.0616860775209,0.0500461133234,1.2923300627,0.904682806003,1.2923300627,0.904682806003
380,0.10400782163,0.0587803856441,0.0496019472263,1.29211244764,0.9050216428,1.29211244764,0.9050216428
390,0.100127219766,0.0587886933843,0.0494427186267,1.2941657568,0.905097186129,1.2941657568,0.905097186129
400,0.0998385832273,0.0605613793653,0.0503105219621,1.29920758784,0.905489631319,1.29920758784,0.905489631319
410,0.0903629935717,0.0584061930659,0.049555101999,1.29454573074,0.905636341725,1.29454573074,0.905636341725
420,0.0898251008174,0.0573211401851,0.0490412754876,1.29106925114,0.905465253658,1.29106925114,0.905465253658
430,0.0862447354073,0.056330039991,0.0475120668659,1.28902282281,0.90523333524,1.28902282281,0.90523333524
440,0.0928871116674,0.0580142583245,0.0480408824771,1.28959093178,0.905859080226,1.28959093178,0.905859080226
450,0.0891239554645,0.0569336013749,0.0483176234333,1.28797462676,0.906149374861,1.28797462676,0.906149374861
460,0.0858963294732,0.0544749653576,0.0470118630342,1.28765726284,0.907080024108,1.28765726284,0.907080024108
470,0.0861090090663,0.0535106537226,0.0458921856915,1.2860591749,0.907451548342,1.2860591749,0.907451548342
480,0.0835298969226,0.0515170139442,0.0452524299969,1.2832454866,0.908057346661,1.2832454866,0.908057346661
490,0.0807397201625,0.047019246142,0.0428940666302,1.28590915089,0.907685853312,1.28590915089,0.907685853312
