Time(Iteration),WknowTheta,LinUCB
0,0.559259145637,3.08955507146
1,1.11705761298,4.53096772085
2,2.97870047099,5.3156787437
Time(Iteration),WknowTheta,LinUCB
0,0.846061224097,3.29452667934
1,2.36865987893,5.84980656239
2,3.63337359922,6.05401886498
3,4.8091684008,6.97849183126
4,4.87002293431,7.29762974314
