Time(Iteration),AsyncCoLinUCBCoTheta,WknowThetaCoTheta,LinUCBCoTheta,AsyncCoLinUCBTheta,WknowThetaTheta,WknowThetaW
0,0.620831862995,0.294297618785,0.688803865154,0.859069977041,0.0,0.0
1,0.406767647919,0.218209793298,0.581689049789,0.701064244943,0.0,0.0
Time(Iteration),AsyncCoLinUCBCoTheta,WknowThetaCoTheta,LinUCBCoTheta,AsyncCoLinUCBTheta,WknowThetaTheta,WknowThetaW
0,0.445379265742,0.297672438473,0.715998135533,0.763233364193,0.0,0.0
