Time(Iteration),WCoLinUCB,W_W0,LinUCB
170,31.6149942635,12.0459697804,15.3859161725
171,31.6397471237,12.0745615252,15.4106690327
172,31.6933087883,12.0745615252,15.4106690327
173,31.7036908146,12.0745615252,15.4106690327
174,31.799143137,12.0913294541,15.4274369617
175,31.8484973564,12.1130888324,15.4491963399
176,31.8811457262,12.1293741844,15.4491963399
177,31.9022568348,12.1464194471,15.4491963399
178,31.9170739034,12.1612365157,15.4610892992
179,31.9604572807,12.1780383569,15.4818270933
180,32.3321602057,12.1988905008,15.4948859903
181,32.7090284572,12.2172639235,15.5132594131
182,33.0905297289,12.2172639235,15.5132594131
183,33.1082617345,12.2172639235,15.5132594131
184,33.2239178184,12.2172639235,15.5132594131
185,33.6407847675,12.2172639235,15.5132594131
186,33.6826755334,12.2172639235,15.5132594131
187,33.6960605343,12.2352885049,15.5312839944
188,33.84844197,12.3209600609,15.5655017768
189,33.8759130696,12.3209600609,15.5655017768
190,33.8759130696,12.3209600609,15.5655017768
191,34.0791796928,12.4043846686,15.6132191705
192,34.2245186887,12.4594314881,15.6133489392
193,34.2707543544,12.4945118058,15.6133489392
194,34.4974864432,12.4945118058,15.6133489392
195,34.6810661288,12.5706143478,15.6152904503
196,34.9605985513,12.5942488587,15.6326762341
197,35.002864414,12.6365147214,15.6693522584
198,35.0703777628,12.6714311418,15.6953227085
199,35.1879142864,12.7652861491,15.7043405931
200,35.2028243417,12.7801962045,15.7192506485
201,35.2467950765,12.8059691352,15.7192506485
202,35.3101612959,12.80786592,15.7413485921
203,35.3101612959,12.80786592,15.7413485921
204,35.4614937558,12.80786592,15.7413485921
205,35.5043470928,12.9005828669,15.7490548814
206,35.599808055,12.9366828894,15.7717798335
207,35.6414431699,12.9366828894,15.7717798335
208,35.6863979623,13.1807983978,15.8077255078
209,35.8206740163,13.2111493124,15.8380764224
210,35.8451815334,13.232847352,15.8380764224
211,35.9135074034,13.2666759423,15.8843624012
212,35.9864430118,13.2847156424,15.9024021012
213,35.9864430118,13.2983429531,15.9024021012
214,36.0234906942,13.3121498701,15.9162090182
215,36.0961713867,13.3121498701,15.9162090182
216,36.146778202,13.3121498701,15.9683823113
217,36.146778202,13.3121498701,15.9683823113
218,36.146778202,13.3121498701,15.9683823113
219,36.2673632194,13.3121498701,15.9683823113
220,36.3945842196,13.4384857729,15.9940922074
221,36.5110463536,13.4689669351,16.0245733697
222,36.5859027065,13.4807590415,16.0245733697
223,36.6268663707,13.4807590415,16.0245733697
224,36.6558647474,13.5097574182,16.0414222819
225,36.8230227996,13.6086834705,16.1719725246
226,36.8355592339,13.6086834705,16.1845089589
227,36.8424311267,13.6155553633,16.1913808517
228,36.9231825545,13.6405151219,16.2055836278
229,36.9429783822,13.6448728264,16.2099413323
230,36.9909308564,13.6591196531,16.2241881589
231,37.00279304,13.6721367081,16.2241881589
232,37.0541641427,13.7309943122,16.274493213
233,37.0541641427,13.7309943122,16.274493213
234,37.1078829495,13.7319469347,16.2754458354
235,37.169772185,13.7785571705,16.2757764941
236,37.2249833445,13.7873944446,16.2846137682
237,37.3075676333,13.7873944446,16.2846137682
238,37.3569837991,13.7873944446,16.2846137682
239,37.3639049582,13.7943156037,16.2915349273
240,37.4188078709,13.8492185164,16.3076111747
241,37.4662527697,13.8966634152,16.3168005057
242,37.4662527697,13.896764664,16.3168005057
243,37.4662527697,13.896764664,16.3168005057
244,37.5480318427,13.9209949905,16.3168005057
245,37.5480318427,13.9209949905,16.3340401198
246,37.5480318427,13.9209949905,16.3340401198
247,37.6000198416,13.9238797392,16.3369248685
248,37.6015746601,13.9254345577,16.3369248685
249,37.6497777715,13.9736376691,16.3847973501
250,37.666262477,13.9736376691,16.3847973501
251,37.6663738481,13.9737490402,16.3849087212
252,37.6958140083,13.9737490402,16.3892425819
253,37.7049663763,13.9829014082,16.3983949499
254,37.7106865888,13.9886216207,16.4174976807
255,37.7331400151,14.0105587718,16.4180139558
256,37.7556278362,14.0105587718,16.4232591286
257,37.7848446096,14.0397755452,16.4232591286
258,37.7848446096,14.0507732799,16.42701424
259,37.7968899475,14.0507732799,16.42701424
260,37.7968899475,14.0507732799,16.42701424
261,37.8505458241,14.0507732799,16.42701424
262,37.9609176812,14.0507732799,16.42701424
263,37.9609176812,14.0647164638,16.440957424
264,37.9924920771,14.0698925056,16.4586882212
265,38.0096924215,14.0971417834,16.4586882212
266,38.0553264174,14.0971417834,16.4586882212
267,38.1238417644,14.0971417834,16.4586882212
268,38.2015530028,14.0971417834,16.4586882212
269,38.2304151722,14.1260039527,16.4875503905
270,38.2724163141,14.1260039527,16.4875503905
271,38.2724163141,14.1260039527,16.4875503905
272,38.3326486179,14.1271600112,16.488706449
273,38.3974555883,14.1919669816,16.5535134194
274,38.4388821727,14.2037432639,16.5652897017
275,38.5186425586,14.2353226754,16.6195825047
276,38.5454996246,14.264767756,16.6257266988
277,38.5817050715,14.2702395255,16.6257266988
278,38.657061931,14.3098933773,16.6653805506
279,38.6570674605,14.3098989069,16.6653805506
280,38.6573998746,14.310231321,16.6657129647
281,38.6866723352,14.3235387808,16.6790204245
282,38.7400067625,14.3768732081,16.7503398607
283,38.7533295237,14.3901959693,16.7503398607
284,38.8023115791,14.4391780247,16.7594922287
285,38.8459456231,14.4416170484,16.7619312524
286,38.8772733221,14.4416170484,16.7619312524
287,38.8817489613,14.4483422211,16.764180786
288,38.9530031743,14.4943749853,16.7716695305
289,38.975873152,14.4943749853,16.7716695305
290,39.0529338984,14.5161506111,16.7934451563
291,39.1633138874,14.6024441699,16.7934451563
292,39.1786162883,14.6177465709,16.8087475573
293,39.1786162883,14.6177465709,16.8087475573
294,39.2603336709,14.6728566363,16.8087475573
295,39.2665281196,14.6777245133,16.8136154343
296,39.3121809885,14.6777245133,16.8136154343
297,39.4689309424,14.7540552457,16.8328200372
298,39.5085796053,14.8410308684,16.8389375509
299,39.5295167761,14.8410308684,16.8389375509
300,39.5319854634,14.8425884636,16.8389375509
301,39.5329754832,14.8435784834,16.8399275706
302,39.5388326727,14.8494356729,16.8457847602
303,39.6952947279,14.8494356729,16.8457847602
304,39.7979974571,14.9372847894,16.9336338767
305,39.8157183238,14.9658561009,16.9605376453
306,39.911606086,15.005314308,16.964495352
307,40.035180149,15.0820117956,17.0145875999
308,40.0478216012,15.0946532478,17.0145875999
309,40.0537988067,15.1006304533,17.0289345237
310,40.0537988067,15.1006304533,17.0329385954
311,40.0638662975,15.1106979441,17.0422058128
312,40.0638662975,15.1106979441,17.0422058128
313,40.1447538584,15.1446041732,17.0703879278
314,40.1599043718,15.1567615886,17.0825453432
315,40.2792821761,15.1695784337,17.0825453432
316,40.2792821761,15.171154661,17.0841215704
317,40.3045659569,15.2576739599,17.1546303189
318,40.3045659569,15.2576739599,17.1622805478
319,40.3594063323,15.3050341803,17.1729693585
320,40.4653475206,15.4109753686,17.1729693585
321,40.4763699043,15.4327379805,17.1729693585
322,40.4915767198,15.4479447959,17.1729693585
323,40.4915767198,15.4479447959,17.1729693585
324,40.4988017423,15.4551698184,17.1864731419
325,40.4988017423,15.4551698184,17.2056253742
326,40.4988017423,15.472719795,17.2097428917
327,40.5811498704,15.480918578,17.2179416747
328,40.6331872601,15.480918578,17.2179416747
329,40.6619679821,15.480918578,17.2179416747
330,40.6688295819,15.4877801779,17.2193662003
331,40.6729438317,15.4918944276,17.2193662003
332,40.6794901631,15.498440759,17.2259125316
333,40.7609131799,15.5420861733,17.2389316813
334,40.7919210047,15.5493260385,17.2590442769
335,40.8095264907,15.5669315245,17.2883867777
336,40.8438665445,15.6012715783,17.2883867777
337,40.8507893785,15.6012715783,17.3015533898
338,40.8892755832,15.639757783,17.3295239146
339,40.9126567215,15.639757783,17.3295239146
340,40.9698484162,15.639757783,17.3295239146
341,40.9913064443,15.6612158112,17.3295239146
342,41.0066149308,15.6765242977,17.3295239146
343,41.0201720204,15.6900813873,17.3430810041
344,41.0201720204,15.6900813873,17.3430810041
345,41.0997002187,15.7696095855,17.3582075524
346,41.118600948,15.7696095855,17.3628431329
347,41.2583375194,15.8185512367,17.3826097676
348,41.2800648564,15.8402785736,17.3828091211
349,41.2800648564,15.8402785736,17.3918198773
350,41.3177350356,15.8779487529,17.431114144
351,41.3449104531,15.8779487529,17.431114144
352,41.3452483197,15.8782866196,17.4314520106
353,41.4147051251,15.947743425,17.4314520106
354,41.4147051251,15.947743425,17.4314520106
355,41.4504435617,15.9834818615,17.4441727236
356,41.464041122,15.9970794219,17.4576104034
357,41.5984643155,16.0893254433,17.485723773
358,41.6741365807,16.1323949693,17.5135664465
359,41.6997708059,16.1323949693,17.5135664465
360,41.7859965452,16.1371633896,17.5183348668
361,41.7878403752,16.1390072197,17.5201786969
362,41.7882299702,16.1393968146,17.5205682919
363,41.7882299702,16.1393968146,17.5302988873
364,41.886338203,16.2375050474,17.5321448387
365,41.8997730224,16.2509398668,17.5393487814
366,41.9332840853,16.2844509297,17.5393487814
367,41.9560102193,16.3071770637,17.5620749154
368,42.0169673493,16.3383885092,17.5660841469
369,42.0233518445,16.3447730044,17.5724686421
370,42.0741123709,16.3733313895,17.6010270272
371,42.1191727767,16.3833043808,17.6110000185
372,42.1255464753,16.4857265136,17.6110000185
373,42.1446040457,16.4857265136,17.6110000185
374,42.1446040457,16.4857265136,17.6110000185
375,42.1446040457,16.4946252986,17.6198988035
376,42.1943123009,16.4946252986,17.6198988035
377,42.1956357082,16.4946252986,17.6198988035
378,42.2945309922,16.5935205826,17.6245727015
379,42.2945309922,16.5935205826,17.6245727015
380,42.2945309922,16.5935205826,17.6245727015
381,42.2945309922,16.5935205826,17.6245727015
382,42.2951681232,16.5941577135,17.6252098325
383,42.3103988732,16.5941577135,17.6324774913
384,42.3377420736,16.6149744277,17.6324774913
385,42.3407197331,16.6220239036,17.6395120581
386,42.3525287227,16.6220239036,17.6395120581
387,42.3790658358,16.6220239036,17.6395120581
388,42.4195141669,16.6220239036,17.6395120581
389,42.4195141669,16.6238296408,17.6395120581
390,42.4195141669,16.6238296408,17.6462946172
391,42.4296893182,16.6340047921,17.6512930581
392,42.4363441023,16.6406595761,17.6579478422
393,42.4718898317,16.6778132841,17.6698044313
394,42.4718898317,16.6778132841,17.6698044313
395,42.4749561798,16.6808796322,17.6723513062
396,42.5018715574,16.6808796322,17.6957611094
397,42.511341229,16.6903493037,17.705230781
398,42.5205121296,16.6903493037,17.7345463421
399,42.5948258795,16.746733178,17.7345463421
400,42.5948258795,16.746733178,17.7345463421
401,42.638997971,16.7828047848,17.7345784228
402,42.638997971,16.7828047848,17.7345784228
403,42.6395763499,16.7833831637,17.7703907954
404,42.6550506706,16.8032004972,17.7776158179
405,42.663160504,16.828019899,17.7857256513
406,42.663160504,16.828019899,17.7862192258
407,42.663160504,16.828019899,17.7862192258
408,42.7244619552,16.828019899,17.7874153823
409,42.7244619552,16.828019899,17.7874153823
410,42.7321556685,16.8357136123,17.8015475864
411,42.733101519,16.8357136123,17.8024934369
412,42.733101519,16.8514889032,17.8182687277
413,42.733101519,16.8514889032,17.8182687277
414,42.7680297403,16.8864171245,17.8182687277
415,42.7703511534,16.8887385376,17.8205901409
416,42.7703511534,16.8887385376,17.8205901409
417,42.7703511534,16.8887385376,17.8205901409
418,42.7703511534,16.8891902501,17.8210418534
419,42.8120539298,16.9308930264,17.8210418534
420,42.8120539298,16.9308930264,17.8263313115
421,42.8120539298,16.9308930264,17.8402288675
422,42.8242758883,16.9431149849,17.8524508259
423,42.8242758883,16.9557111512,17.8524508259
424,42.8242758883,16.9557111512,17.8524508259
425,42.8304873175,16.9619225805,17.882937463
426,42.8369305714,16.9683658343,17.8893807169
427,42.8539409847,16.9853762476,17.9063911301
428,42.8803773622,16.9853762476,17.9063911301
429,42.8803773622,16.9880559225,17.9063911301
430,42.8803773622,16.9880559225,17.9063911301
431,42.8803773622,16.9880559225,17.9063911301
432,42.9032452548,17.0007302349,17.9063911301
433,42.9032452548,17.0007302349,17.9063911301
434,42.9032452548,17.0007302349,17.9063911301
435,42.9116126016,17.0007302349,17.9327699948
436,42.9154037958,17.0045214291,17.9327699948
437,42.9154037958,17.0057899433,17.9327699948
438,42.9162125406,17.0073226145,17.9327699948
439,42.9222550577,17.0101143201,17.9360208063
440,42.9222550577,17.0101143201,17.9360208063
441,42.9618351704,17.0110551082,17.9370707203
442,42.9618351704,17.0110551082,17.9370707203
443,43.0096990165,17.0281724998,17.9370707203
444,43.0096990165,17.0281724998,17.9519049702
445,43.0372385883,17.0281724998,17.9794445421
446,43.0813726906,17.0444770505,17.9906306606
447,43.0813726906,17.0454147835,17.9914017233
448,43.0841310233,17.0481731162,17.994160056
449,43.0903772424,17.0544193353,18.0004062752
450,43.0998589057,17.0544193353,18.0004062752
451,43.1013228192,17.0858607555,18.0018701887
452,43.1013228192,17.0858607555,18.0018701887
453,43.1013228192,17.0858607555,18.0018701887
454,43.1360701545,17.1011034461,18.0171128793
455,43.1360701545,17.1011034461,18.0171128793
456,43.1360701545,17.1011034461,18.0171128793
457,43.1575175147,17.1084597154,18.0312039702
458,43.1575175147,17.1084597154,18.0312039702
459,43.184139245,17.1350814457,18.0578257004
460,43.19684394,17.1477861407,18.0705303955
461,43.19684394,17.1477861407,18.0705303955
462,43.2075941766,17.1585363773,18.081280632
463,43.2233871742,17.1743293749,18.0970736296
464,43.2233871742,17.1743293749,18.0970736296
465,43.2233871742,17.1743293749,18.0970736296
466,43.2481898098,17.1991320106,18.1144557188
467,43.2481898098,17.1991320106,18.1144557188
468,43.2481898098,17.1991320106,18.1144557188
469,43.2481898098,17.1991320106,18.1144557188
470,43.2615977938,17.1991320106,18.1144557188
471,43.3213399242,17.2458195282,18.1347696944
472,43.3278990287,17.2523786328,18.1413287989
473,43.3278990287,17.2801950172,18.1691451834
474,43.3454032085,17.297699197,18.1787523878
475,43.3628526127,17.3131777567,18.1870970205
476,43.3868559754,17.3371811193,18.1870970205
477,43.4028430617,17.3531682057,18.1914718403
478,43.4147895238,17.3651146677,18.2034183023
479,43.4147895238,17.3651146677,18.2034183023
480,43.4200531877,17.3703783316,18.2086819662
481,43.4417882386,17.3921133825,18.2095600844
482,43.4417882386,17.3921133825,18.2095600844
483,43.4923140935,17.4221738523,18.2396205542
484,43.5180525145,17.4655816712,18.2396205542
485,43.5180525145,17.4747494561,18.2487883391
486,43.5180525145,17.4747494561,18.2588692852
487,43.5180525145,17.4747494561,18.2588692852
488,43.5315617565,17.4882586981,18.2921236819
489,43.5634071252,17.5201040668,18.2921236819
490,43.5634071252,17.5201040668,18.2921236819
491,43.5768469481,17.54452904,18.3055635048
492,43.5768469481,17.54452904,18.3055635048
493,43.5768469481,17.54452904,18.3055635048
494,43.5768469481,17.54452904,18.3055635048
495,43.578861639,17.5465437308,18.3075781957
496,43.5842352156,17.5519173075,18.3129517723
497,43.5842352156,17.5519173075,18.3129517723
498,43.5842352156,17.5519173075,18.3129517723
499,43.5842352156,17.5519173075,18.3129517723
