Time(Iteration),WCoLinUCB,W_W0,LinUCB
0,1.18671555583,2.90020310197,2.02356427033
Time(Iteration),WCoLinUCB,W_W0,LinUCB
0,4.0154860289,2.01130908429,2.52728220756
