Time(Iteration),AsyncCoLinUCB,WknowTheta,LinUCB
0,3.14314452006,1.01744646892,3.39995639829
1,4.99073851231,1.75230035479,4.33242397544
2,5.46011542207,2.6280013827,5.63109163942
