Time(Iteration),AsyncCoLinUCBCoTheta,WknowThetaCoTheta,LinUCBCoTheta,AsyncCoLinUCBTheta,WknowThetaTheta,WknowThetaW
0,0.620042028162,0.312537157293,0.612770853343,0.846335167629,0.0,0.0
1,0.405827124224,0.274207838146,0.516108529944,0.710103347107,0.0,0.0
2,0.31996338253,0.237449580646,0.448252514883,0.591377381813,0.0,0.0
3,0.28455775306,0.211017576011,0.346184740141,0.521004084485,0.0,0.0
4,0.25202472777,0.208092485617,0.320011542463,0.485973479816,0.0,0.0
