Time(Iteration),AsyncCoLinUCB,WknowTheta,LinUCB
0,0.554862421717,0.376207067363,1.63141808837
Time(Iteration),AsyncCoLinUCB,WknowTheta,LinUCB
0,1.56619432645,1.37262486537,3.37191023754
