Time(Iteration),AsyncCoLinUCB,WknowTheta,LinUCB
0,4.31704779775,0.940447360115,2.99067685735
10,9.05640258768,10.3786559835,10.1323191408
20,9.58772011438,21.156402856,11.9624050048
30,9.73348517617,30.2459209579,12.3267319346
40,9.78369837408,42.9055349655,12.6670398845
50,9.85638603348,54.7143496924,13.033000747
60,10.0740909905,66.2419083809,13.6099592452
70,10.3436745712,75.6339404729,14.0548417515
80,10.6080039931,87.3364957763,14.5230390872
90,10.6918128978,98.9296907319,14.8456332014
