Time(Iteration),WCoLinUCBCoTheta,W_W0CoTheta,WknowThetaCoTheta,LinUCBCoTheta,WCoLinUCBTheta,WknowThetaTheta,W_W0Theta,WCoLinUCBW,WknowThetaW,W_W0W
0,0.774015467345,0.412219905173,0.335709412378,0.663193347259,0.979712353228,0.0,0.958469531796,0.979712353228,0.0,0.958469531796
