Time(Iteration),WCoLinUCB,W_W0,LinUCB
53,22.0373521766,17.5929978634,16.5342101589
54,22.3345387244,17.6015571376,16.5475595237
55,22.5166406843,17.6308499721,16.6886393682
56,22.61092511,17.7008914794,16.6939954374
57,22.8518724728,17.8573020079,16.784483831
58,23.1129451999,18.0420149829,16.9041092081
59,23.2162178878,18.0433702726,17.0781630726
60,23.4468113155,18.2103912798,17.0971018361
61,23.7596062023,18.2138690899,17.1482481103
62,23.8040120644,18.2335646331,17.1852351072
63,23.9499548208,18.2335646331,17.2021022423
64,24.1761804381,18.3439798327,17.2741513249
65,24.2155264896,18.402315998,17.3032733289
66,24.360254969,18.5300593977,17.3493197559
67,24.6195767524,18.5408362505,17.3493197559
68,24.8748200097,18.607839741,17.3493197559
69,24.931846328,18.6191076523,17.3493197559
70,25.167676288,18.6191076523,17.3880839222
71,25.2965326326,18.653998996,17.4979632151
72,25.4476251025,18.7642949375,17.5065010161
73,25.5544302428,18.7950011603,17.5475027496
74,25.6866681443,18.8177182574,17.5599295871
75,25.8100767996,18.9068786146,17.5816360997
76,25.90491766,18.9934471467,17.590539401
77,25.9819798697,19.0059784569,17.6030707113
78,26.1223922207,19.029677054,17.6030707113
79,26.1478351404,19.2868193786,17.6235935513
80,26.2509577175,19.4236259604,17.685199799
81,26.3277645816,19.4317130542,17.685704195
82,26.4226963821,19.4317130542,17.685704195
83,26.5617812908,19.497495789,17.685704195
84,26.6640026374,19.5281835079,17.685704195
85,26.9534147132,19.5871947422,17.7030402811
86,27.1027870721,19.6157040087,17.7030402811
87,27.5807442975,19.6597444021,17.72242922
88,27.6745459907,19.7585856056,17.7553898415
89,28.0189137297,19.910853966,17.7768123924
90,28.2391938558,19.9827700001,17.7841411177
91,28.319395166,20.0091268416,17.7841411177
92,28.3475139945,20.1360035761,17.7929763648
93,28.3475139945,20.1360035761,17.7929763648
94,28.446347924,20.2071234099,17.8192277981
95,28.5204997886,20.2465978233,17.8192277981
96,28.6484741728,20.265721355,17.8383513298
97,28.8464134769,20.2775357969,17.8436808777
98,29.183290685,20.322820074,17.8658780888
99,29.200946459,20.4474870151,17.8658780888
100,29.224411846,20.4527136341,17.8711047078
101,29.3080026427,20.4778467755,17.8880602943
102,29.3080026427,20.4778467755,17.8880602943
103,29.3525815711,20.5231693581,17.8880602943
104,29.4129524773,20.6595587989,17.9158307118
105,29.4346087833,20.6812151049,17.9374870178
106,29.4361979773,20.6828042989,17.9390762119
107,29.5337819401,20.7784113374,17.9390762119
108,29.5879618617,21.0370944804,17.9506359645
109,29.8250607298,21.0822313406,17.9506359645
110,29.9835644232,21.169781284,17.9972706484
111,30.1044924339,21.1949109005,18.0735618095
112,30.2336084454,21.2985792739,18.0867781583
113,30.394567438,21.2985792739,18.0867781583
114,30.5764395123,21.4556719686,18.089925322
115,30.6218630021,21.4556719686,18.1365313154
116,30.7407802323,21.4556719686,18.1365313154
117,30.8726826738,21.5952572865,18.1365313154
118,30.8726826738,21.7185892009,18.1365313154
119,31.0627157617,21.9139204837,18.1724876792
120,31.1446373837,22.2143052809,18.2070693054
121,31.1446373837,22.2143052809,18.2430193957
122,31.1739731883,22.6485892133,18.2526041972
123,31.4250247832,22.7139042783,18.2745702437
124,31.6552391513,22.7640933915,18.3247593568
125,31.7273227863,22.7640933915,18.3247593568
126,32.1325376315,22.8967623272,18.3247593568
127,32.6058312155,23.0261971642,18.3436709216
128,32.7764819061,23.1464893554,18.3445287122
129,32.7793910982,23.2170390649,18.3445287122
130,32.8112861973,23.2605962707,18.3561908189
131,32.8553818349,23.304010089,18.3996046372
132,33.0776324683,23.3378715557,18.4646938281
133,33.1298419938,23.4346661713,18.4646938281
134,33.1298419938,23.4346661713,18.4646938281
135,33.3007384501,23.5487210024,18.4756246262
136,33.3007384501,23.5826736976,18.4756246262
137,33.3794997315,23.597126602,18.5022737207
138,33.4653922774,23.6820756816,18.5411517316
139,33.5529923072,23.7734850317,18.544742496
140,33.5621895807,23.8425385571,18.5489223416
141,33.6624278831,23.942587275,18.5732999193
142,33.6726857977,24.0622726883,18.5732999193
143,33.7398969158,24.2066181372,18.6405110375
144,33.7449857617,24.2117069831,18.6455998833
145,33.8393446349,24.2739660767,18.6455998833
146,34.0289624874,24.2944090777,18.7243387367
147,34.0833307744,24.2944090777,18.7787070238
148,34.2320424629,24.2944090777,18.7787070238
149,34.2548230637,24.3753827373,18.7890822797
150,34.2624041367,24.4256509654,18.7890822797
151,34.3034229105,24.4256509654,18.7890822797
152,34.4839966259,24.5242048282,18.846756251
153,34.4839966259,24.552864994,18.846756251
154,34.5820283172,24.6271113788,18.8855998093
155,34.6965326986,24.6271113788,18.8855998093
156,34.7108818026,24.6271113788,18.8855998093
157,34.7603870771,24.6449391011,18.8855998093
158,34.787622959,24.6661054709,18.8855998093
159,34.8016824542,24.7795248675,18.9801610034
160,34.8247867014,24.8026291147,19.0032652507
161,34.8485416834,24.8263840967,19.0032652507
162,34.9069416554,24.899445536,19.0329747067
163,34.9369300751,24.9356509753,19.0329747067
164,34.9648453676,24.9578973285,19.0330945888
165,34.9937498969,25.0041686095,19.0537217955
166,35.0366112008,25.0368496943,19.0747925952
167,35.144413641,25.0994284196,19.0747925952
168,35.1530491957,25.0994284196,19.0834281499
169,35.2447437142,25.2615162089,19.1769788954
170,35.2447437142,25.2878005903,19.2032632769
171,35.2596850331,25.2881164462,19.2876292682
172,35.3089233472,25.2881164462,19.2876292682
173,35.3101230057,25.3723483449,19.3730608254
174,35.3328020444,25.4499732985,19.3951029138
175,35.5206725627,25.4805158042,19.400408196
176,35.5206725627,25.5050115324,19.400408196
177,35.5932662347,25.5050115324,19.400408196
178,35.6270116139,25.525953816,19.4310663667
179,35.6400280169,25.538970219,19.4440827697
180,35.6599525619,25.538970219,19.4440827697
181,35.7999382117,25.5515693196,19.4566818703
182,35.8858467189,25.5573095347,19.4624220854
183,35.896926489,25.5653761261,19.4735018556
184,35.8987393723,25.5745134441,19.4826391736
185,36.0731193466,25.5769754303,19.5139548775
186,36.0778980414,25.5817541252,19.5187335723
187,36.0778980414,25.6394843613,19.5187335723
188,36.099249216,25.6763454807,19.5213468967
189,36.1269230609,25.7421197774,19.5382708747
190,36.136392942,25.7515896585,19.5477407558
191,36.136392942,25.7856770206,19.5477407558
192,36.1423298709,25.7916139495,19.5683352797
193,36.1620148201,25.7916139495,19.5829928747
194,36.1620148201,25.8738357514,19.6635688532
195,36.2370491532,25.8801765771,19.7386031863
196,36.2481779636,25.8801765771,19.7386031863
197,36.2481779636,25.8801765771,19.7386031863
198,36.2928049713,25.8994592847,19.7670343934
199,36.2928049713,25.936103511,19.8036786197
200,36.2928049713,25.9471604513,19.8036786197
201,36.2928049713,25.9471604513,19.8036786197
202,36.3363073852,25.9471604513,19.809136971
203,36.3615732908,26.0146302462,19.809136971
204,36.3721823766,26.025239332,19.809136971
205,36.4069307216,26.0406311424,19.8245287814
206,36.4072219234,26.0409223442,19.8463831428
207,36.4072219234,26.0488599824,19.854320781
208,36.4072219234,26.0488599824,19.854320781
209,36.4662307153,26.0537913972,19.8592521958
210,36.477685441,26.0652461229,19.8592521958
211,36.4918511635,26.0794118454,19.8734179183
212,36.4979122387,26.0854729206,19.8794789935
213,36.4979122387,26.0868704709,19.8794789935
214,36.5079846309,26.0969428631,19.887319336
215,36.5347605162,26.1237187484,19.887319336
216,36.5998596048,26.1237187484,19.887319336
217,36.6249123243,26.1499422696,19.8884901377
218,36.6337020397,26.1607867571,19.8972798531
219,36.6683177584,26.1608904494,19.8973835454
220,36.6683177584,26.1608904494,19.8986382845
221,36.6860767726,26.1786494637,19.9163972987
222,36.6860767726,26.1786494637,19.9163972987
223,36.7343674528,26.2269401439,19.9163972987
224,36.765932005,26.2269401439,19.9402240282
225,36.765932005,26.234725446,19.9402240282
226,36.765932005,26.234725446,19.9402240282
227,36.7793845393,26.2745538522,19.9919897235
228,36.7876353006,26.2928487402,19.9988608707
229,36.8102186622,26.3154321018,20.0214442323
230,36.8556752087,26.3154321018,20.0214442323
231,36.8636802664,26.3527589519,20.0333242127
232,36.8944192196,26.3635313297,20.0333242127
233,36.9442765436,26.4344186572,20.0605744828
234,36.9915009243,26.4816430379,20.0789088205
235,36.9915009243,26.5170734123,20.0789088205
236,37.0301025123,26.5630249638,20.0789088205
237,37.0569996434,26.6236528826,20.1058059516
238,37.0569996434,26.6236528826,20.1058059516
239,37.0569996434,26.6236528826,20.1058059516
240,37.0711420162,26.6377952554,20.1246549933
241,37.097152019,26.6638052581,20.1246549933
242,37.097152019,26.6638052581,20.1246549933
243,37.097152019,26.6638052581,20.1246549933
244,37.1008565437,26.6675097828,20.1246549933
245,37.1196792309,26.6863324701,20.1434776806
246,37.1196792309,26.6863324701,20.1434776806
247,37.1243541111,26.6910073502,20.1434776806
248,37.1298562778,26.696509517,20.1434776806
249,37.1655953599,26.696509517,20.1792167627
250,37.1655953599,26.696509517,20.1792167627
251,37.2024591161,26.7113696833,20.1792167627
252,37.2110850684,26.7113696833,20.1792167627
253,37.2506537994,26.7196311927,20.1792167627
254,37.2781110885,26.7287252004,20.1807478094
255,37.3836966667,26.8343107786,20.2249718017
256,37.4287630397,26.8793771517,20.23836442
257,37.4287630397,26.8793771517,20.23836442
258,37.4354714128,26.8860855247,20.2450727931
259,37.4354714128,26.9027856435,20.2617729118
260,37.4441834062,26.9027856435,20.2617729118
261,37.445102854,26.9027856435,20.2626923596
262,37.4693317057,26.9129899665,20.2928003401
263,37.5068407876,26.9504990484,20.3771296557
264,37.5068407876,26.9530729644,20.3797035717
265,37.5068407876,26.9530729644,20.3797035717
266,37.5068407876,26.9530729644,20.3797035717
267,37.5270184056,26.9732505825,20.3998811897
268,37.540554478,26.9830460797,20.4134172621
269,37.540554478,26.9830460797,20.4134172621
270,37.5491365849,26.9916281866,20.421999369
271,37.5935319349,27.0976929246,20.4450882502
272,37.5935319349,27.1849943148,20.4550639468
273,37.6435134017,27.2349757816,20.486183438
274,37.6449683105,27.2364306904,20.4876383468
275,37.6935966201,27.2364306904,20.4942449024
276,37.754515939,27.2434190216,20.5012332335
277,37.754515939,27.2434190216,20.5012332335
278,37.7638939508,27.2460533737,20.5038675857
279,37.8713448084,27.2700450805,20.5164971844
280,37.9136086504,27.2700450805,20.5164971844
281,37.9507213537,27.2760469377,20.5164971844
282,37.9655174841,27.2897212442,20.5301714909
283,37.9794160404,27.3360061636,20.5733468086
284,37.9900454056,27.3466355288,20.5733468086
285,38.0155900795,27.365458216,20.5921694958
286,38.0331038927,27.3829720293,20.5972746802
287,38.0476829419,27.3975510785,20.6118537294
288,38.0864573415,27.4363254781,20.6118537294
289,38.0864573415,27.4363254781,20.6118537294
290,38.1464987808,27.4826766685,20.634240917
291,38.1464987808,27.5337786811,20.634240917
292,38.1464987808,27.5337786811,20.634240917
293,38.1468647236,27.5628811477,20.6346068597
294,38.1943223814,27.5893988068,20.6396948195
295,38.234110816,27.6221235762,20.6467584848
296,38.234110816,27.6221235762,20.6467584848
297,38.2549119139,27.6429246741,20.6548702692
298,38.276636522,27.6646492822,20.6548702692
299,38.2873286915,27.6753414517,20.6637139941
300,38.2873286915,27.6898197162,20.6637139941
301,38.2965473929,27.7173908715,20.6729326954
302,38.2965473929,27.7173908715,20.6806983655
303,38.3255045705,27.7463480491,20.6806983655
304,38.3339243562,27.7547678349,20.6806983655
305,38.3339243562,27.7547678349,20.6806983655
306,38.3339243562,27.7547678349,20.6899602303
307,38.3874869124,27.7727401745,20.6942669211
308,38.3874869124,27.7727401745,20.6942669211
309,38.4155380287,27.8007912908,20.6942669211
310,38.4161712389,27.801424501,20.70341394
311,38.4216963109,27.8056911261,20.7042924411
312,38.4220919295,27.8060867447,20.7067146372
313,38.438650047,27.8060867447,20.7067146372
314,38.438650047,27.8060867447,20.7067146372
315,38.438650047,27.8060867447,20.7067146372
316,38.4564432694,27.8060867447,20.7067146372
317,38.5027421366,27.8060867447,20.7067146372
318,38.5338897714,27.8372343795,20.737862272
319,38.5338897714,27.8372343795,20.737862272
320,38.542952558,27.8462971661,20.7428606698
321,38.542952558,27.8462971661,20.7428606698
322,38.5779790081,27.8963715099,20.7829926756
323,38.6219294166,27.906609549,20.7837861283
324,38.6219294166,27.906609549,20.8132514459
325,38.6219294166,27.906609549,20.8132514459
326,38.6454376254,27.906609549,20.8132514459
327,38.6454376254,27.906609549,20.8132514459
328,38.6454376254,27.906609549,20.8132514459
329,38.6456003591,27.9067722827,20.8134141796
330,38.6462899249,27.9074618486,20.8134141796
331,38.6821584549,27.9433303785,20.8233797908
332,38.6821584549,27.9433303785,20.8235208938
333,38.6821584549,27.9433303785,20.8318782531
334,38.6821584549,27.9433303785,20.8318782531
335,38.6983856402,27.9433303785,20.8477493421
336,38.7079368629,27.9433303785,20.8477493421
337,38.7450253839,27.9433303785,20.8477493421
338,38.758458327,27.9469498121,20.8513687757
339,38.8028235534,27.9913150385,20.8923177593
340,38.8322667502,28.0207582353,20.9217609562
341,38.8322667502,28.0207582353,20.9217609562
342,38.8322667502,28.0207582353,20.9217609562
343,38.8369246974,28.0254161825,20.9217609562
344,38.8437620116,28.0322534967,20.9285982703
345,38.8519623108,28.0404537959,20.9285982703
346,38.8519623108,28.0404537959,20.9442098394
347,38.9506230371,28.1314161966,20.9473112272
348,38.9506230371,28.1314161966,20.9638747781
349,38.9672524203,28.1643673609,20.9968259424
350,38.9672524203,28.1643673609,20.9968259424
351,38.9672524203,28.1643673609,21.0067431808
352,38.9747930011,28.167792336,21.0101681559
353,38.9858153398,28.1702589233,21.0131140882
354,39.0015342629,28.2690765914,21.0288330113
355,39.021126696,28.2690765914,21.0484254444
356,39.021126696,28.2690765914,21.0484254444
357,39.0438383131,28.3156741332,21.0484254444
358,39.0438383131,28.3233745655,21.0561258767
359,39.0469287451,28.3233745655,21.0561258767
360,39.0469287451,28.3233745655,21.0561258767
361,39.0557885495,28.3322343699,21.0561891583
362,39.0568806611,28.3322343699,21.0572812699
363,39.0771776628,28.3405506422,21.0655975421
364,39.0771776628,28.3648471781,21.0655975421
365,39.0785222911,28.3661918064,21.0747195083
366,39.0785222911,28.3661918064,21.0885069392
367,39.0785222911,28.4127820742,21.1005713333
368,39.1086716178,28.4429314008,21.1005713333
369,39.1171571472,28.4514169302,21.1005713333
370,39.1171571472,28.4853094265,21.1005713333
371,39.1302569799,28.4866123186,21.1018742255
372,39.1302569799,28.4866123186,21.1018742255
373,39.1686646419,28.5250199806,21.1018742255
374,39.1943593455,28.5507146842,21.1083641982
375,39.195345413,28.5517007518,21.1093502658
376,39.2014964581,28.5578517968,21.1093502658
377,39.2014964581,28.5578517968,21.1093502658
378,39.2014964581,28.5580267202,21.1095251892
379,39.2014964581,28.5580267202,21.1095251892
380,39.2014964581,28.5580267202,21.1100362419
381,39.2480395038,28.5660866799,21.1565792876
382,39.2552594553,28.5796732639,21.1637992391
383,39.2552594553,28.5796732639,21.1637992391
384,39.2552594553,28.5884959392,21.1721225457
385,39.3265128478,28.5884959392,21.1804358136
386,39.34422322,28.5884959392,21.1804358136
387,39.34422322,28.5884959392,21.1804358136
388,39.4154446119,28.5885730575,21.1982299827
389,39.418468864,28.5915973095,21.2012542347
390,39.4231513321,28.5962797777,21.2059367029
391,39.4231513321,28.5962797777,21.2059367029
392,39.4252891485,28.5984175941,21.2080745192
393,39.4294181687,28.6175225494,21.2122035395
394,39.4294181687,28.6175225494,21.2122035395
395,39.4294181687,28.6175225494,21.2122035395
396,39.4540367371,28.6175225494,21.2368221079
397,39.4540367371,28.6175225494,21.2397954611
398,39.53921529,28.7149137735,21.2397954611
399,39.5684016235,28.744100107,21.2397954611
400,39.5825705266,28.7469118927,21.2493934227
401,39.5911580061,28.7469118927,21.2493934227
402,39.5911580061,28.7469118927,21.2493934227
403,39.5911580061,28.7469118927,21.2734951201
404,39.59153163,28.7472855165,21.2738687439
405,39.6028404219,28.7472855165,21.2738687439
406,39.6028404219,28.7472855165,21.2738687439
407,39.6028404219,28.7472855165,21.2738687439
408,39.6084426183,28.7528877129,21.2738687439
409,39.6084426183,28.7528877129,21.2738687439
410,39.6534136997,28.7978587942,21.2738687439
411,39.6857235417,28.8301686363,21.3051061835
412,39.7049608131,28.8494059077,21.3051061835
413,39.7521834212,28.8966285158,21.3068436229
414,39.7521834212,28.9180280496,21.3068436229
415,39.7604537834,28.9262984118,21.3151139851
416,39.7701634754,28.9360081038,21.3248236771
417,39.7908730222,28.9567176506,21.3455332239
418,39.7908730222,28.9567176506,21.3455332239
419,39.7911576618,28.9570022902,21.3657129291
420,39.7957297179,28.9615743463,21.3735119947
421,39.8141950443,28.9719307197,21.3838683682
422,39.8141950443,28.9719307197,21.3838683682
423,39.8141950443,28.9719307197,21.3850505885
424,39.8141950443,28.9719307197,21.3886337125
425,39.8141950443,28.9719307197,21.3886337125
426,39.8141950443,28.9719307197,21.3886337125
427,39.8379849967,28.9719307197,21.3886337125
428,39.8562682929,28.9902140159,21.4069170087
429,39.8649628512,28.9989085743,21.4069170087
430,39.8674680374,29.0014137604,21.4094221949
431,39.8932094656,29.0271551887,21.4471675585
432,39.8938676724,29.0278133955,21.4471675585
433,39.903398161,29.0373438841,21.450466195
434,39.903398161,29.0373438841,21.4606234272
435,39.903398161,29.0459693088,21.4606234272
436,39.903398161,29.0660179006,21.4606234272
437,39.9134353595,29.0760550992,21.4606234272
438,39.9678539911,29.1304737307,21.4744423427
439,40.018735968,29.1721604241,21.4744423427
440,40.018735968,29.1721604241,21.4744423427
441,40.1032122042,29.1781056929,21.4744423427
442,40.1232153844,29.1851282396,21.4944455229
443,40.181460264,29.2433731192,21.5086076576
444,40.1873771559,29.249290011,21.5089148524
445,40.1873771559,29.249290011,21.5089148524
446,40.1942709178,29.256183773,21.5158086143
447,40.240807071,29.3027199262,21.5158086143
448,40.2450369357,29.3027199262,21.5158086143
449,40.2779118727,29.3355948632,21.5158086143
450,40.3035788013,29.3473642358,21.5275779869
451,40.3075459488,29.3513313833,21.5315451344
452,40.3075459488,29.3513313833,21.5315451344
453,40.3075459488,29.3513313833,21.5315451344
454,40.3075459488,29.4388529361,21.5315451344
455,40.316177919,29.4407361548,21.5334283532
456,40.3200483469,29.4426314585,21.5353236569
457,40.3597966903,29.4426314585,21.5424650852
458,40.3621842312,29.4426314585,21.5448526261
459,40.3621842312,29.4426314585,21.5448526261
460,40.4152499221,29.4956971495,21.5448526261
461,40.4152499221,29.4956971495,21.5448526261
462,40.4226352392,29.5030824666,21.5522379433
463,40.4303832154,29.5108304428,21.5599859195
464,40.4303832154,29.5262890932,21.5754445699
465,40.4485303026,29.5444361804,21.5888254654
466,40.4992064335,29.5768581462,21.6010308597
467,40.5433053487,29.5893012391,21.6100999487
468,40.5442312745,29.5893012391,21.6110258745
469,40.5442312745,29.5893012391,21.6110258745
470,40.5442312745,29.5893012391,21.6110258745
471,40.5442312745,29.5893012391,21.6110258745
472,40.5728659975,29.6179359621,21.6110258745
473,40.5728659975,29.6179359621,21.6252871633
474,40.5831402427,29.6282102073,21.6286271338
475,40.5831402427,29.6282102073,21.6286271338
476,40.5831402427,29.6282102073,21.6286271338
477,40.5831402427,29.6282102073,21.6286271338
478,40.6035183262,29.6485882908,21.6390805647
479,40.6489673988,29.6940373634,21.6845296373
480,40.6752663875,29.7136788133,21.6845296373
481,40.677083662,29.7154960879,21.6845296373
482,40.6794690876,29.7178815134,21.6869150628
483,40.690714395,29.7178815134,21.6869150628
484,40.703659063,29.7308261814,21.6998597309
485,40.7078207662,29.7497573004,21.6998597309
486,40.7442492715,29.7861858056,21.7362882361
487,40.7733309017,29.8152674358,21.7653698663
488,40.7733309017,29.8152674358,21.7653698663
489,40.7733309017,29.8152674358,21.7653698663
490,40.7733309017,29.8152674358,21.7653698663
491,40.7733309017,29.8152674358,21.7653698663
492,40.78909854,29.8152674358,21.7653698663
493,40.7911844944,29.8152674358,21.7653698663
494,40.8083354339,29.8420648087,21.775908129
495,40.8083354339,29.8420648087,21.775908129
496,40.8083354339,29.8420648087,21.775908129
497,40.8083354339,29.8420648087,21.775908129
498,40.8083354339,29.8420648087,21.775908129
499,40.8083354339,29.8420648087,21.775908129
500,40.8083354339,29.8420648087,21.775908129
501,40.8083354339,29.8420648087,21.7766014157
502,40.8083354339,29.8420648087,21.7766014157
503,40.8113623891,29.8420648087,21.7796283709
504,40.8216706025,29.8557076818,21.7829630307
505,40.8216706025,29.8557076818,21.7829630307
506,40.8216706025,29.8557076818,21.7829630307
507,40.8295288796,29.8763588335,21.7908213078
508,40.8295288796,29.8995748551,21.7908213078
509,40.8340986208,29.9041445964,21.795391049
510,40.8340986208,29.9041445964,21.795391049
511,40.8410790479,29.9041445964,21.795391049
512,40.8419761749,29.9050417234,21.7962881761
513,40.8419761749,29.9050417234,21.7962881761
514,40.8419761749,29.9064166057,21.7976630583
515,40.8542650221,29.9187054528,21.8099519054
516,40.8544906,29.9189310307,21.8099519054
517,40.8605613238,29.9189310307,21.8099519054
518,40.8605613238,29.9189310307,21.8099519054
519,40.8605613238,29.9189310307,21.8099519054
520,40.8605613238,29.9189310307,21.8099519054
521,40.8605613238,29.9189310307,21.8099519054
522,40.9029415264,29.9432010909,21.8342219656
523,40.9100126759,29.9432010909,21.8342219656
524,40.9146717835,29.9478601985,21.8388810732
525,40.9146717835,29.9478601985,21.8388810732
526,40.9146717835,29.9478601985,21.8388810732
527,40.9153563601,29.9485447751,21.8395656498
528,40.9356255162,29.9688139312,21.8504405328
529,40.9356255162,29.9841917819,21.8504405328
530,40.9356255162,29.9841917819,21.8504405328
531,40.9356255162,29.9841917819,21.8504405328
532,40.9356255162,29.9841917819,21.8504405328
533,40.9360370758,29.9846033415,21.8533374674
534,40.9360370758,29.9846033415,21.8533374674
535,40.9479359106,29.9965021764,21.8560941003
536,40.9479359106,29.9965021764,21.8560941003
537,40.9778580432,29.9965021764,21.8560941003
538,40.9911317523,30.0097758854,21.880872081
539,41.0102127907,30.0288569238,21.9275340096
540,41.0123247162,30.0309688493,21.9296459351
541,41.0141694928,30.0328136259,21.9314907117
542,41.0659644847,30.0328136259,21.9314907117
543,41.0659644847,30.0328136259,21.9314907117
544,41.0659644847,30.0328136259,21.9314907117
545,41.0659644847,30.0417914459,21.9314907117
546,41.0836904453,30.0417914459,21.9314907117
547,41.0836904453,30.0417914459,21.9314907117
548,41.1009357873,30.0516330951,21.942912618
549,41.1496230085,30.1063223189,21.942912618
550,41.1516548067,30.1083541171,21.9449444162
551,41.1516548067,30.1083541171,21.9449444162
552,41.2441513131,30.1639323548,21.9449444162
553,41.269063221,30.1888442627,21.9510134298
554,41.2797443519,30.1995253936,21.9616945607
555,41.2849615017,30.2047425434,21.9669117105
556,41.2934646359,30.2132456776,21.9669117105
557,41.3228412136,30.2524399596,21.9734371001
558,41.365582003,30.2524399596,21.9734371001
559,41.374097597,30.2609555536,21.9819526941
560,41.3747320379,30.3067605835,22.027757724
561,41.4168479392,30.3458277641,22.027757724
562,41.4280048652,30.3569846901,22.0389146501
563,41.429554107,30.3585339319,22.0404638919
564,41.429554107,30.3585339319,22.0404638919
565,41.4396739678,30.3686537927,22.0505837526
566,41.4435015015,30.3725774149,22.0505837526
567,41.455493697,30.3845696104,22.0505837526
568,41.4845871062,30.4136630196,22.0796771618
569,41.4867731685,30.4136630196,22.0796771618
570,41.4867731685,30.4136630196,22.0796771618
571,41.4867731685,30.4136630196,22.0796771618
572,41.5499375313,30.4377480267,22.0796771618
573,41.5499375313,30.4377480267,22.0796771618
574,41.5682613879,30.4560718833,22.0796771618
575,41.5682613879,30.4560718833,22.0796771618
576,41.5746434726,30.4560718833,22.0796771618
577,41.5866192449,30.4680476556,22.0875326424
578,41.5877418183,30.469170229,22.0886552158
579,41.5893093755,30.4707377862,22.090222773
580,41.5893093755,30.477760509,22.090222773
581,41.5995422891,30.4879934225,22.090222773
582,41.6009302504,30.4884231585,22.0916107343
583,41.6009302504,30.4884231585,22.0940675864
584,41.6112064806,30.5042823384,22.1099267664
585,41.6608760637,30.5109116287,22.1165560566
586,41.6608760637,30.5109116287,22.1165560566
587,41.6965562375,30.5465918025,22.1522362304
588,41.6965562375,30.5465918025,22.1522362304
589,41.6997187723,30.5497543374,22.1522362304
590,41.6997187723,30.5497543374,22.1522362304
591,41.738892027,30.565990698,22.1751731245
592,41.738892027,30.565990698,22.1751731245
593,41.738892027,30.565990698,22.1751731245
594,41.7515574183,30.5786560893,22.1751731245
595,41.7515574183,30.5786560893,22.1751731245
596,41.7658570643,30.6022208295,22.1844382186
597,41.7709772441,30.6209460089,22.2116462841
598,41.7713608425,30.6213296073,22.2116462841
599,41.7713608425,30.6213296073,22.2116462841
600,41.7713608425,30.6213296073,22.2116462841
601,41.7713608425,30.6213296073,22.2116462841
602,41.7713608425,30.6213296073,22.2116462841
603,41.7713608425,30.6213296073,22.2116462841
604,41.7713608425,30.6213296073,22.2116462841
605,41.7784900322,30.628458797,22.2187754738
606,41.7784900322,30.628458797,22.2187754738
607,41.7883630913,30.628458797,22.2187754738
608,41.7883630913,30.628458797,22.2187754738
609,41.8006876598,30.6407833656,22.2311000423
610,41.8122330462,30.652328752,22.2426454287
611,41.8122330462,30.652328752,22.2449854212
612,41.8122330462,30.652328752,22.2492567028
613,41.8122330462,30.652328752,22.2492567028
