Time(Iteration),WCoLinUCBCoTheta,W_W0CoTheta,LinUCBCoTheta,WCoLinUCBTheta,W_W0Theta,WCoLinUCBW,W_W0W
0,0.695563120841,0.43759047511,0.699860317607,0.934603775334,0.946069299853,0.934603775334,0.946069299853
10,0.482792606674,0.236191633315,0.232440582362,0.915041778061,0.922502739899,0.915041778061,0.922502739899
20,0.445387886009,0.146915028839,0.170284893701,0.917136844959,0.91190001702,0.917136844959,0.91190001702
30,0.420289238193,0.153297823827,0.134304829304,0.919959022553,0.91168712345,0.919959022553,0.91168712345
40,0.409928734512,0.12375175296,0.123609752297,0.920749627146,0.912542670832,0.920749627146,0.912542670832
50,0.394557969001,0.133616703425,0.109434894971,0.934695338608,0.910747359478,0.934695338608,0.910747359478
60,0.30425988557,0.127833293819,0.0991190786498,1.07382779792,0.906246930322,1.07382779792,0.906246930322
70,0.276889615346,0.134420488677,0.102397064917,1.10317519904,0.899886798471,1.10317519904,0.899886798471
80,0.252247418665,0.131997482824,0.0971707790657,1.12584036263,0.908234460008,1.12584036263,0.908234460008
90,0.214966603196,0.117911519647,0.0893808243178,1.10908246437,0.903442501077,1.10908246437,0.903442501077
100,0.199993602489,0.122927467771,0.0806643929665,1.12752659774,0.908285269313,1.12752659774,0.908285269313
110,0.23318952937,0.153630058504,0.073220977301,1.13634933576,0.921728428364,1.13634933576,0.921728428364
120,0.227886578888,0.160839303719,0.0710264227448,1.14500828859,0.919890168857,1.14500828859,0.919890168857
130,0.193238967785,0.159026700123,0.0722615188235,1.14345181488,0.919328852637,1.14345181488,0.919328852637
140,0.203053028459,0.154238734976,0.0664846202182,1.14714878799,0.924909727676,1.14714878799,0.924909727676
150,0.188551263213,0.102564938581,0.058824193295,1.12380749586,0.914887587398,1.12380749586,0.914887587398
160,0.18617737681,0.10565273561,0.057923944767,1.14498575878,0.9140941039,1.14498575878,0.9140941039
170,0.159626638217,0.104046097342,0.0631157215587,1.16185111945,0.913412688662,1.16185111945,0.913412688662
180,0.153518908151,0.0928750154762,0.0623025439685,1.1675224175,0.913867034664,1.1675224175,0.913867034664
190,0.135397976668,0.0953122753804,0.0659421688592,1.18102834053,0.91283123472,1.18102834053,0.91283123472
200,0.113796107876,0.0863406080443,0.0647106468417,1.17658483387,0.912913509902,1.17658483387,0.912913509902
210,0.103249580603,0.0857881398876,0.0629352627423,1.18765642271,0.911793292095,1.18765642271,0.911793292095
220,0.0964765863972,0.0900202319396,0.0641771927096,1.1825489226,0.911716653991,1.1825489226,0.911716653991
230,0.0958296485134,0.100797033318,0.0663684731648,1.18301269859,0.912118948252,1.18301269859,0.912118948252
240,0.105947861765,0.101451115977,0.0714953187903,1.18567482628,0.91163712148,1.18567482628,0.91163712148
250,0.101489302204,0.0978914909771,0.0682319247591,1.18882921828,0.911057992545,1.18882921828,0.911057992545
260,0.0904620491688,0.09420339247,0.0670869309377,1.18795883527,0.91095283475,1.18795883527,0.91095283475
270,0.09299517035,0.0944454418669,0.0674402310003,1.1861725525,0.911411821511,1.1861725525,0.911411821511
280,0.0898418235393,0.0876073284838,0.0645185160992,1.17848378167,0.911384333614,1.17848378167,0.911384333614
290,0.095935280873,0.0894369400175,0.0655459251495,1.17500074848,0.910566505937,1.17500074848,0.910566505937
300,0.0946449071865,0.0869799525226,0.0649108444686,1.17797572533,0.909252238408,1.17797572533,0.909252238408
310,0.100169964556,0.0903186959135,0.0678743796183,1.18696393084,0.909168188605,1.18696393084,0.909168188605
320,0.093517552693,0.0829685247925,0.0648433972854,1.19017392654,0.909018315294,1.19017392654,0.909018315294
330,0.0955896403394,0.0855105095856,0.064216925109,1.20550653945,0.909410350481,1.20550653945,0.909410350481
340,0.0934769858559,0.0803220050506,0.0631825922916,1.20662564958,0.909673441607,1.20662564958,0.909673441607
350,0.0943190370417,0.0784825301209,0.0615177464149,1.20638010711,0.908970091184,1.20638010711,0.908970091184
360,0.0891052796179,0.0741733684852,0.0591100312006,1.20387529335,0.9069906297,1.20387529335,0.9069906297
370,0.0868050206859,0.0713387814888,0.0537662496832,1.20192181477,0.909051959691,1.20192181477,0.909051959691
380,0.079748312247,0.0692374994291,0.0523315840837,1.201224096,0.907638523337,1.201224096,0.907638523337
390,0.0756576403982,0.0667540276821,0.0497296539797,1.20501055592,0.907460584796,1.20501055592,0.907460584796
400,0.0735339227517,0.0716275319854,0.0501187163996,1.20496828778,0.907921736352,1.20496828778,0.907921736352
410,0.074434332333,0.0717870522537,0.0486824684119,1.20785780814,0.907977215665,1.20785780814,0.907977215665
420,0.077156780494,0.0675667859845,0.0464844174473,1.20294635223,0.907150149975,1.20294635223,0.907150149975
430,0.079664136176,0.0711591814591,0.0469649287605,1.20780487311,0.908361961151,1.20780487311,0.908361961151
440,0.0821609262836,0.0700785365678,0.0467693016722,1.20861284564,0.909313925615,1.20861284564,0.909313925615
450,0.0777128562667,0.067589044672,0.0459153662402,1.20733689364,0.909127590247,1.20733689364,0.909127590247
460,0.0825906268906,0.0654882885002,0.0453297820684,1.21308984994,0.908588621903,1.21308984994,0.908588621903
470,0.0820604475558,0.0656635209927,0.0468455723107,1.21313962951,0.907740580642,1.21313962951,0.907740580642
480,0.0781300143876,0.0671140457729,0.0467663959961,1.21435056279,0.907886630342,1.21435056279,0.907886630342
490,0.074791376536,0.0675538114447,0.0460149443107,1.21315299772,0.908075906544,1.21315299772,0.908075906544
