Time(Iteration),AsyncCoLinUCBCoTheta,WknowThetaCoTheta,LinUCBCoTheta,AsyncCoLinUCBTheta,WknowThetaTheta,WknowThetaW
0,0.566937719248,0.305152329279,0.709286726019,0.788388110661,0.0,0.0
Time(Iteration),AsyncCoLinUCBCoTheta,WknowThetaCoTheta,LinUCBCoTheta,AsyncCoLinUCBTheta,WknowThetaTheta,WknowThetaW
0,0.458852199402,0.296643660928,0.647891051268,0.723668435252,0.0,0.0
