Time(Iteration),WCoLinUCBCoTheta,W_W0CoTheta,LinUCBCoTheta,WCoLinUCBTheta,W_W0Theta,WCoLinUCBW,W_W0W
0,0.781046089732,0.75704382799,0.64620506201,0.985112517805,0.918909085953,0.985112517805,0.918909085953
10,0.494949855332,0.299924326674,0.228948089005,0.854901369218,0.79836004272,0.854901369218,0.79836004272
20,0.407744717619,0.191689703597,0.158950471017,0.831629403435,0.718212011507,0.831629403435,0.718212011507
30,0.416589879064,0.155039753056,0.150191223507,0.936404288947,0.695617699355,0.936404288947,0.695617699355
40,0.360443947621,0.13365426665,0.135586532496,1.03473541241,0.679934192504,1.03473541241,0.679934192504
50,0.362004825441,0.13265414247,0.130340220372,1.100957207,0.680359939976,1.100957207,0.680359939976
60,0.330722616012,0.136311079965,0.127787201743,1.11010833298,0.668111704031,1.11010833298,0.668111704031
70,0.286038782234,0.133403591601,0.122256224447,1.13510197732,0.668405417724,1.13510197732,0.668405417724
80,0.253138571262,0.150158275554,0.113078058903,1.15672303845,0.694293650217,1.15672303845,0.694293650217
90,0.235619246123,0.10955335647,0.0963765892676,1.12358697297,0.66657224024,1.12358697297,0.66657224024
100,0.230010537803,0.100296749389,0.0899402906763,1.11539117864,0.665725603898,1.11539117864,0.665725603898
110,0.245680662749,0.161414052223,0.0852272618883,1.09986197252,0.670644378736,1.09986197252,0.670644378736
120,0.238227783288,0.15277430774,0.0889823349583,1.13410892998,0.666102567922,1.13410892998,0.666102567922
130,0.220105724808,0.138727034766,0.083898210271,1.15714312225,0.685891546822,1.15714312225,0.685891546822
140,0.205943724756,0.133490500305,0.0823009297562,1.22290869336,0.719683215133,1.22290869336,0.719683215133
150,0.202244457909,0.118945017,0.0744268968545,1.24712668236,0.722276851689,1.24712668236,0.722276851689
160,0.15691868531,0.110114664286,0.0749126312663,1.24291308584,0.715090348493,1.24291308584,0.715090348493
170,0.152765535644,0.0965867265233,0.0719206593803,1.23484862748,0.719667195955,1.23484862748,0.719667195955
180,0.14645753427,0.101526784908,0.0698120679084,1.2297076234,0.712759076779,1.2297076234,0.712759076779
190,0.135583587047,0.0983604853813,0.0729700615281,1.23675117911,0.709084326063,1.23675117911,0.709084326063
200,0.121830276935,0.0926406452503,0.0721029141338,1.23139495455,0.708471569123,1.23139495455,0.708471569123
210,0.127790860113,0.0884065389115,0.0708005948542,1.24699097332,0.696728125122,1.24699097332,0.696728125122
220,0.123611812372,0.0916461625579,0.0677000154614,1.24599473028,0.691249218186,1.24599473028,0.691249218186
230,0.127713669838,0.0919820310911,0.0630580477855,1.24394706061,0.692408943182,1.24394706061,0.692408943182
240,0.118978889392,0.088394547975,0.0663414199436,1.24502990172,0.700763663177,1.24502990172,0.700763663177
250,0.11528134932,0.0815516290144,0.0635535331704,1.24479037227,0.69487557066,1.24479037227,0.69487557066
260,0.106622312995,0.0798588042486,0.0604231567536,1.2399900623,0.700551974757,1.2399900623,0.700551974757
270,0.100847988537,0.0818048261776,0.059572810446,1.23998150199,0.6992171211,1.23998150199,0.6992171211
280,0.101883646201,0.0768794149211,0.0592398148424,1.24747773309,0.692858024638,1.24747773309,0.692858024638
290,0.100103835439,0.0764212851197,0.0562229432027,1.24605389357,0.702180902656,1.24605389357,0.702180902656
300,0.105289987301,0.0714135400955,0.0558130225859,1.2487110569,0.702756024492,1.2487110569,0.702756024492
310,0.0990851379801,0.0701746157253,0.0551383695111,1.25102712902,0.702071780224,1.25102712902,0.702071780224
320,0.0974025347658,0.0695469801332,0.0518714880251,1.25280027052,0.695060602046,1.25280027052,0.695060602046
330,0.0957544994706,0.0729644914833,0.0521772247558,1.2599863815,0.694672431566,1.2599863815,0.694672431566
340,0.0901933357711,0.0708111502329,0.0494181327722,1.26221687023,0.69039033852,1.26221687023,0.69039033852
350,0.0908609887917,0.0715830976052,0.0497009790468,1.26684849859,0.691220495623,1.26684849859,0.691220495623
360,0.0899522352814,0.0732663629204,0.047090250087,1.26960726783,0.690063459612,1.26960726783,0.690063459612
370,0.0840123377795,0.0668556238279,0.0462458645791,1.26407823906,0.686546105348,1.26407823906,0.686546105348
380,0.085328295321,0.067089862403,0.0484740569316,1.26417907412,0.688648896128,1.26417907412,0.688648896128
390,0.0786379041377,0.0647931074337,0.048207092448,1.26052065603,0.682322367723,1.26052065603,0.682322367723
400,0.0790669601667,0.0592710493373,0.0481316729869,1.260748576,0.681087922578,1.260748576,0.681087922578
410,0.0753157414649,0.0585926781929,0.0469228139114,1.26038850318,0.679449087759,1.26038850318,0.679449087759
420,0.0756997080834,0.0601511974383,0.0472586940973,1.26219111669,0.682314794419,1.26219111669,0.682314794419
430,0.0756132714944,0.0577752959492,0.0460684704354,1.26327768689,0.684449343732,1.26327768689,0.684449343732
440,0.0757761297359,0.0599117796446,0.0455906996364,1.26127491214,0.684073939471,1.26127491214,0.684073939471
450,0.0758723413659,0.0555217364253,0.0450364976152,1.26462528931,0.683225281044,1.26462528931,0.683225281044
460,0.0785147754287,0.0523267589489,0.0430448843149,1.26486063084,0.686908502378,1.26486063084,0.686908502378
470,0.0776822422923,0.0523882404041,0.042384007773,1.26655957072,0.683938306601,1.26655957072,0.683938306601
480,0.0815906707216,0.0536213177266,0.0406411588994,1.26665336363,0.68237622667,1.26665336363,0.68237622667
490,0.0815203505419,0.0561000437235,0.0407248711897,1.26793535862,0.683686920459,1.26793535862,0.683686920459
