Time(Iteration),AsyncCoLinUCB,WknowTheta,LinUCB
0,0.818763054039,0.323035500636,2.49747949912
10,3.25957276366,5.31731326788,11.8450902569
20,4.04299559447,6.57245452901,13.0532680829
30,4.42127162114,7.85483637468,13.8157195288
40,4.65474785475,8.78096661753,14.9451919435
50,4.96442085644,10.2155521048,15.6206530488
60,5.17403236555,11.9823919351,15.893241441
70,5.22302852281,13.0137626611,16.1741410291
80,5.31478206152,13.7128152211,16.438608992
90,5.48928050904,14.5287392232,16.7679831733
