Time(Iteration),AsyncCoLinUCB,WknowTheta,LinUCB
0,1.69787183468,1.05982846595,3.5379070333
Time(Iteration),AsyncCoLinUCB,WknowTheta,LinUCB
0,0.767139700692,0.572876905178,2.60443928626
