Time(Iteration),WCoLinUCBCoTheta,W_W0CoTheta,WknowThetaCoTheta,LinUCBCoTheta,WCoLinUCBTheta,WknowThetaTheta,W_W0Theta,WCoLinUCBW,WknowThetaW,W_W0W
0,0.7481055563,0.442674541038,0.352857094283,0.663701979272,0.971406000048,0.0,0.947058053864,0.971406000048,0.0,0.947058053864
