Time(Iteration),AsyncCoLinUCBCoTheta,WknowThetaCoTheta,LinUCBCoTheta,AsyncCoLinUCBTheta,WknowThetaTheta,WknowThetaW
0,0.448585030424,0.282707247994,0.581859361385,0.705345902609,0.0,0.0
Time(Iteration),AsyncCoLinUCBCoTheta,WknowThetaCoTheta,LinUCBCoTheta,AsyncCoLinUCBTheta,WknowThetaTheta,WknowThetaW
0,0.526501298507,0.321204987239,0.709976793697,0.80070576305,0.0,0.0
