Time(Iteration),WCoLinUCBCoTheta,W_W0CoTheta,LinUCBCoTheta,WCoLinUCBTheta,W_W0Theta,WCoLinUCBW,W_W0W
0,0.742388659103,0.578156530643,0.592081700939,0.955775490056,0.967928092017,0.955775490056,0.967928092017
Time(Iteration),WCoLinUCBCoTheta,W_W0CoTheta,LinUCBCoTheta,WCoLinUCBTheta,W_W0Theta,WCoLinUCBW,W_W0W
0,0.777353272217,0.477332919343,0.652369352158,0.98128805252,0.953253800643,0.98128805252,0.953253800643
