Time(Iteration),WCoLinUCBCoTheta,W_W0CoTheta,LinUCBCoTheta,WCoLinUCBTheta,W_W0Theta,WCoLinUCBW,W_W0W
0,0.702923606337,0.395297448218,0.6055174741,0.934464983195,0.952656354609,0.934464983195,0.952656354609
10,0.785885240735,0.247141560967,0.270779608796,1.21349306717,0.902405471943,1.21349306717,0.902405471943
20,0.657955026133,0.218759210782,0.227311286785,1.21830694798,0.916030655751,1.21830694798,0.916030655751
30,0.468775997791,0.174932624854,0.176586282919,1.1436983619,0.90728304896,1.1436983619,0.90728304896
40,0.286994919387,0.108806278099,0.150954505953,1.07869104458,0.905720929343,1.07869104458,0.905720929343
50,0.233353211294,0.106277439888,0.140244928328,1.11832222918,0.90515924995,1.11832222918,0.90515924995
60,0.203056835887,0.10611566898,0.120007752014,1.12168363705,0.90752554589,1.12168363705,0.90752554589
70,0.205724932785,0.100903320026,0.112493756249,1.14639298524,0.907900444594,1.14639298524,0.907900444594
80,0.174259736923,0.0979040737175,0.118390385763,1.14310716376,0.901607512116,1.14310716376,0.901607512116
90,0.16436808538,0.103221740578,0.11671037957,1.14031022934,0.908451533477,1.14031022934,0.908451533477
100,0.154314411743,0.0986473132959,0.113571949993,1.14634294229,0.905462019753,1.14634294229,0.905462019753
110,0.161394678002,0.0983112005635,0.114357455146,1.15600583199,0.914959099355,1.15600583199,0.914959099355
120,0.167083273587,0.100425102683,0.112974964156,1.1255484493,0.90236684139,1.1255484493,0.90236684139
130,0.156269672998,0.104723829795,0.108767448208,1.12583016915,0.905677693106,1.12583016915,0.905677693106
140,0.182422379817,0.098434147447,0.103203882087,1.17586450539,0.911456685737,1.17586450539,0.911456685737
150,0.14718498527,0.0851400664327,0.106545368856,1.13925139527,0.906917506405,1.13925139527,0.906917506405
160,0.156512580274,0.0804149586636,0.0960179732984,1.17837554789,0.908404242606,1.17837554789,0.908404242606
170,0.157200175556,0.0835046107296,0.0941491763566,1.19894803844,0.907813249685,1.19894803844,0.907813249685
180,0.141276856756,0.0854658829872,0.0892568199336,1.20222166555,0.90786142253,1.20222166555,0.90786142253
190,0.143545487173,0.0889455549214,0.0884167649947,1.20476135156,0.908482763724,1.20476135156,0.908482763724
200,0.13223539317,0.0859372888767,0.0841427926469,1.21851140904,0.905571325691,1.21851140904,0.905571325691
210,0.131096158154,0.07287950977,0.0842569370604,1.22068403505,0.904592584981,1.22068403505,0.904592584981
220,0.136295275901,0.0742922285994,0.0815684383495,1.21397315431,0.903219105289,1.21397315431,0.903219105289
230,0.14135897341,0.0679744740747,0.0776522070725,1.21305228703,0.904883187262,1.21305228703,0.904883187262
240,0.130627779616,0.0576494215752,0.0750860758807,1.204005311,0.902754723219,1.204005311,0.902754723219
250,0.130054807548,0.0597902188457,0.0758723385673,1.1999452056,0.902107889928,1.1999452056,0.902107889928
260,0.120114465839,0.0619013063131,0.0768233470778,1.19540779844,0.90391255665,1.19540779844,0.90391255665
270,0.110494362029,0.0597572533328,0.0753839818212,1.19049469516,0.903342083513,1.19049469516,0.903342083513
280,0.109225504932,0.0599942903621,0.075061516075,1.19059670439,0.904102676464,1.19059670439,0.904102676464
290,0.112692464305,0.0625483167738,0.0733865330255,1.19484569278,0.905883026915,1.19484569278,0.905883026915
300,0.116967348754,0.068178885023,0.0738046422026,1.19422508108,0.905227047321,1.19422508108,0.905227047321
310,0.116760333796,0.070378242899,0.0753898779238,1.19451019466,0.906080873112,1.19451019466,0.906080873112
320,0.11214980181,0.0737185149684,0.0769899976678,1.2004657402,0.906087514441,1.2004657402,0.906087514441
330,0.112197167905,0.0736202914726,0.077007498324,1.2043617124,0.904511456953,1.2043617124,0.904511456953
340,0.103200556766,0.0652578648982,0.076067476034,1.20538374761,0.903180922069,1.20538374761,0.903180922069
350,0.105065777776,0.0675853353756,0.0760239678595,1.20051283522,0.902143035378,1.20051283522,0.902143035378
360,0.102726340458,0.0656345681333,0.0754205844931,1.19322347172,0.901600437231,1.19322347172,0.901600437231
370,0.104855906706,0.0677505071915,0.0769847272931,1.19697476878,0.902908752055,1.19697476878,0.902908752055
380,0.0995352868154,0.0638725052278,0.0754772821587,1.19414505347,0.901342373019,1.19414505347,0.901342373019
390,0.0949546412886,0.0579841217801,0.0726184749707,1.18809630586,0.901313341638,1.18809630586,0.901313341638
400,0.0924716033506,0.0576707728581,0.0722176342663,1.19249931051,0.900422519995,1.19249931051,0.900422519995
410,0.085652620984,0.0505030837187,0.0690524260872,1.1850290625,0.90071318638,1.1850290625,0.90071318638
420,0.0829956229235,0.0481065678115,0.0667584714235,1.1922094389,0.900981837322,1.1922094389,0.900981837322
430,0.0822385078763,0.0495862056274,0.0663591156003,1.19263379374,0.901103387455,1.19263379374,0.901103387455
440,0.0845878272157,0.0572454007697,0.0684534255562,1.19070062588,0.902725040914,1.19070062588,0.902725040914
450,0.0811763789253,0.0480375168396,0.0651792126142,1.18891767046,0.901750134562,1.18891767046,0.901750134562
460,0.0795571111509,0.0498548460053,0.0655539032535,1.18709116022,0.902379107017,1.18709116022,0.902379107017
470,0.074914397216,0.0476966440683,0.064224433695,1.18913838769,0.902393014846,1.18913838769,0.902393014846
480,0.0734990804072,0.0482743164605,0.0641798072596,1.18800389448,0.902481113707,1.18800389448,0.902481113707
490,0.0741702084412,0.0466746269926,0.0630286654665,1.18857497233,0.903434427549,1.18857497233,0.903434427549
