Time(Iteration),WCoLinUCBCoTheta,W_W0CoTheta,LinUCBCoTheta,WCoLinUCBTheta,W_W0Theta,WCoLinUCBW,W_W0W
0,0.785180584839,0.821847059085,0.622861973197,0.98177567542,1.0033282636,0.98177567542,1.0033282636
10,0.483565904456,0.321084577925,0.224432578837,0.823000267106,0.917571847113,0.823000267106,0.917571847113
20,0.430423448416,0.255474439387,0.169980561422,0.874284460291,0.883308187914,0.874284460291,0.883308187914
30,0.407161385631,0.186140669588,0.152954317763,0.927719599538,0.875441978668,0.927719599538,0.875441978668
40,0.368360552608,0.172634792046,0.129594595495,1.00699586848,0.880014217052,1.00699586848,0.880014217052
50,0.314998702731,0.164085957225,0.125556913241,1.03860768317,0.866116626583,1.03860768317,0.866116626583
60,0.279005396103,0.145488927067,0.0950159456106,1.09470890005,0.886945065965,1.09470890005,0.886945065965
70,0.276882880713,0.164819983813,0.0923637868376,1.12567966851,0.904488399848,1.12567966851,0.904488399848
80,0.235097196121,0.151008314405,0.0844418315845,1.18165014698,0.892072251115,1.18165014698,0.892072251115
90,0.232474356739,0.148268436226,0.0832127275814,1.27366231563,0.887401224599,1.27366231563,0.887401224599
100,0.243598327167,0.159627860098,0.0753295507689,1.31498954395,0.915508616312,1.31498954395,0.915508616312
110,0.217029299542,0.168462811586,0.0743019305946,1.27812095545,1.0065876614,1.27812095545,1.0065876614
120,0.215103385598,0.173258926958,0.0710387827284,1.27959367059,1.01242203345,1.27959367059,1.01242203345
130,0.199144364511,0.198090032401,0.0705027486057,1.29559816989,1.01242974261,1.29559816989,1.01242974261
140,0.212593509982,0.167846816777,0.0707548917331,1.28377263844,1.00235481615,1.28377263844,1.00235481615
150,0.201596980671,0.147544845014,0.0700538320994,1.31207399079,0.995953361688,1.31207399079,0.995953361688
160,0.201516591109,0.137886679126,0.0657697133039,1.29588628719,0.988200317308,1.29588628719,0.988200317308
170,0.204347073864,0.128812250488,0.0630782424317,1.27893915125,0.987641762508,1.27893915125,0.987641762508
180,0.179377125054,0.13140777365,0.0632580469556,1.27778972973,0.999353520453,1.27778972973,0.999353520453
190,0.157943000996,0.122179204349,0.0628189845132,1.27601252151,0.98818442057,1.27601252151,0.98818442057
200,0.186793336188,0.113371165489,0.0638787874815,1.27470152357,0.982034679698,1.27470152357,0.982034679698
210,0.191915501926,0.1077986088,0.0593753530567,1.27003793219,0.980535581052,1.27003793219,0.980535581052
220,0.173676111095,0.109864644633,0.0567008234191,1.25611038231,0.978995835704,1.25611038231,0.978995835704
230,0.17738492882,0.101297839135,0.0594578445884,1.25501959585,0.977759444765,1.25501959585,0.977759444765
240,0.171943695407,0.0994356547912,0.0559878190775,1.26733792292,0.978637031176,1.26733792292,0.978637031176
250,0.169790080467,0.100783028167,0.0544110800998,1.27415337736,0.976288075197,1.27415337736,0.976288075197
260,0.158123251041,0.0991896025827,0.0536857814101,1.27246022857,0.974658233351,1.27246022857,0.974658233351
270,0.159351544152,0.100592204002,0.0550135675662,1.27355677405,0.977900577178,1.27355677405,0.977900577178
280,0.154383526179,0.0974210327958,0.0546756817306,1.27346277874,0.973648334795,1.27346277874,0.973648334795
290,0.155029715449,0.100950396865,0.054325447349,1.27807484261,0.97840263545,1.27807484261,0.97840263545
300,0.155892526341,0.0988076608601,0.051413919736,1.28287667998,0.978405492514,1.28287667998,0.978405492514
310,0.160018675847,0.101641836342,0.0493569939835,1.28676784078,0.97815434016,1.28676784078,0.97815434016
320,0.155619057266,0.0971779812522,0.0481258426304,1.28798253877,0.978199515292,1.28798253877,0.978199515292
330,0.158780331788,0.101593901137,0.0495121683796,1.28545671322,0.980572488113,1.28545671322,0.980572488113
340,0.159359603416,0.0990448055056,0.0500760871125,1.28614207356,0.976029358096,1.28614207356,0.976029358096
350,0.159823382846,0.0988136613983,0.0510794284341,1.29126782678,0.977140841608,1.29126782678,0.977140841608
360,0.158582171828,0.102701534853,0.0527914519976,1.29199049976,0.976461340701,1.29199049976,0.976461340701
370,0.153846197122,0.104990508326,0.0544385279576,1.29346208671,0.980665779705,1.29346208671,0.980665779705
380,0.154114631424,0.0970457143693,0.0536587328885,1.29233277048,0.980877271059,1.29233277048,0.980877271059
390,0.153703845942,0.0995506251368,0.0535558962536,1.28527022916,0.988294812406,1.28527022916,0.988294812406
400,0.149211688727,0.0995521780922,0.0522673896812,1.28655053064,0.993420234003,1.28655053064,0.993420234003
410,0.146267684804,0.0945153100484,0.0511433075164,1.28963693133,0.994876079537,1.28963693133,0.994876079537
420,0.134172349952,0.0899054665461,0.0499717266717,1.29168718111,0.996761833605,1.29168718111,0.996761833605
430,0.125218456967,0.0920703425868,0.0501988117454,1.3000555186,1.00068493021,1.3000555186,1.00068493021
440,0.126437218943,0.0917309752008,0.0503482434347,1.30067761508,0.998737815865,1.30067761508,0.998737815865
450,0.120711491824,0.0908484256277,0.0492850120412,1.30104498463,1.0022331941,1.30104498463,1.0022331941
460,0.120434969739,0.0901116273108,0.0500178652668,1.30400265087,1.00265422473,1.30400265087,1.00265422473
470,0.116673951677,0.0867558844458,0.0497421706286,1.30206123479,1.00252927896,1.30206123479,1.00252927896
480,0.115683051275,0.0846060225991,0.0483331186393,1.30431617734,1.00091389439,1.30431617734,1.00091389439
490,0.114234768978,0.0851707615424,0.0472974314613,1.30836960705,1.0029510618,1.30836960705,1.0029510618
