Time(Iteration),AsyncCoLinUCB,WknowTheta,LinUCB
0,3.08681365189,0.81911168806,2.96150965607
1,5.86983437392,1.58449765264,4.29101493244
2,6.57838755014,2.73669183772,5.90390072215
Time(Iteration),AsyncCoLinUCB,WknowTheta,LinUCB
0,2.7966379316,0.895001072359,3.39477892692
1,3.46405667815,1.33404750578,5.4622544183
Time(Iteration),AsyncCoLinUCB,WknowTheta,LinUCB
0,2.35022543073,0.792329262354,2.05283423427
