Time(Iteration),AsyncCoLinUCB,WknowTheta,LinUCB
0,2.31581901488,0.794652783498,3.21067096249
1,2.68619741075,2.02361815287,5.2475339619
Time(Iteration),AsyncCoLinUCB,WknowTheta,LinUCB
0,1.0074269183,0.994798722791,3.95900481201
