Time(Iteration),WCoLinUCB,W_W0,LinUCB
65,21.6836660779,7.15626728022,13.1222118848
66,21.8139773874,7.16932254232,13.2148787979
67,21.9722170712,7.2794460888,13.2784381552
68,22.3006332397,7.31023123692,13.3101981583
69,22.4151284377,7.35254521939,13.3417437634
70,22.4646629381,7.40232195394,13.3844974283
71,22.6065065506,7.50515477918,13.4296409326
72,22.6573789624,7.58877114718,13.4336821907
73,22.6573789624,7.58877114718,13.4779819273
74,22.7236060507,7.59190582869,13.4811166088
75,22.7236060507,7.59616369074,13.5130273958
76,22.7514877785,7.64971059587,13.5662522177
77,22.8223525955,7.65698243859,13.5662522177
78,22.9394420308,7.68642856167,13.5956983408
79,23.0516712784,7.7310154289,13.6057444133
80,23.0717568152,7.7310154289,13.6258299502
81,23.1299484164,7.99417482714,13.6276839154
82,23.1539181513,8.13766795202,13.6652922933
83,23.4884120021,8.18445609493,13.7120804362
84,23.5809857474,8.30371747488,13.720415418
85,23.649608531,8.33401944533,13.7507173884
86,23.9899356989,8.56398594666,13.7613184672
87,24.3819310392,8.78649403656,13.7613184672
88,24.4754465549,8.79320879781,13.8511753552
89,24.5202810846,8.8019274721,13.8511753552
90,24.7300756538,8.80937860378,13.8573806692
91,24.8029267247,8.85538163403,13.8960931354
92,24.8029267247,8.9791961489,13.9324263268
93,24.9071479072,9.00988220883,13.9420258324
94,25.0574230864,9.11298979639,13.9738448272
95,25.0965810513,9.11298979639,13.9738448272
96,25.0965810513,9.18511003101,13.9738448272
97,25.1363577887,9.18720507361,13.9759398698
98,25.2577845454,9.22832548053,13.9895761771
99,25.2577845454,9.27972902649,13.9895761771
Time(Iteration),WCoLinUCB,W_W0,LinUCB
0,3.39994604739,1.66322553025,2.52640832907
1,6.6406626645,3.02483883402,4.59947859351
2,8.64573042817,3.95007690994,6.4304486927
3,10.4371104405,4.28951753367,7.1878480668
4,12.1772951276,4.47459276266,7.94391112041
5,12.6334296686,4.54164213953,8.69257544745
6,13.2687005094,4.71237059893,8.96468304165
7,14.5213761542,4.87184838838,9.07771750342
8,15.8856150986,4.91264915519,9.07771750342
9,16.7743338091,5.10443508708,9.14500404286
10,17.6797757114,5.20186499978,9.35708975189
11,18.5859641859,5.39410349473,9.58861194305
12,19.3275021434,5.44026046762,9.61446561272
13,20.391576409,5.62006564368,9.82573548319
14,21.0657873625,5.90497693449,9.90924407984
15,22.1821699948,5.90497693449,9.92798330401
16,23.2020485665,5.92525309221,10.0918203338
17,24.0044927281,6.03846359789,10.438693801
18,24.6596582012,6.37704585743,10.552150407
19,26.2417809087,6.44045428685,10.6022247593
20,27.0480415728,6.47798087458,10.8022558776
21,27.860503596,6.56321542006,10.8727396481
22,28.8596260448,6.57079748865,10.8727396481
23,29.7032185626,6.64682071368,10.8727396481
24,30.2501910808,6.67154953054,10.9085215254
25,30.9537519097,6.70237246262,10.9196092939
26,31.2437687982,6.92773890311,10.9343247752
27,32.2672644349,6.93471775997,10.9635916027
28,32.8322836909,6.95435488435,11.2864550883
29,33.4317103546,6.98085013915,11.322769622
30,33.8146657656,6.99434308666,11.3283578901
31,34.0871762666,7.03655751272,11.3848606998
32,34.7765746523,7.03679122146,11.3878218199
33,35.3049320088,7.06872147644,11.4197520749
34,36.1004013455,7.06872147644,11.6149561002
35,36.6580304632,7.07174081005,11.6179754338
36,37.6643534955,7.08622509669,11.6179754338
37,37.9651128308,7.12891583514,11.7233799545
38,38.3674808754,7.15182877013,11.7233799545
39,38.8340233575,7.20733681878,11.7788880032
40,39.0954799791,7.2583294924,11.7976241054
41,39.463425371,7.34519059051,11.8930667459
42,39.682794742,7.40718651415,11.8930667459
43,40.2035869202,7.42476867835,11.8930667459
44,40.673436286,7.48678666149,11.9670645103
45,40.912948811,7.49451439715,11.9924293409
46,41.0518068585,7.51776849108,11.9945201411
47,41.6798290915,7.52061040229,11.9973620523
48,41.7640386361,7.63454390651,11.9973620523
49,42.0906209939,7.72418440008,12.0870025459
50,42.1917436348,7.75096284897,12.0870025459
51,42.19802813,7.82882503809,12.0870025459
52,42.3792548482,7.82882503809,12.0941359454
53,42.5788504097,7.9294953311,12.1256059115
54,42.7190789615,8.08825665412,12.1945311243
55,42.7737802163,8.17468614898,12.2003523154
56,42.890988219,8.29935216559,12.2388367398
57,43.0428206405,8.32517937341,12.2646639476
58,43.0428206405,8.34775587551,12.2646639476
59,43.0724757431,8.38381641707,12.2698639998
60,43.3772657777,8.41085450528,12.2817530309
61,43.4707602741,8.41271143485,12.2817530309
62,43.5226050408,8.41271143485,12.2905350469
63,43.6161812718,8.41271143485,12.2905350469
64,43.9112636673,8.46657732652,12.3154142943
65,44.0687262322,8.52462067224,12.3154142943
66,44.4247992672,8.53821421217,12.3290078342
67,44.5108036592,8.54981290637,12.3352717028
68,44.5862179912,8.6144844792,12.3352717028
69,44.617458528,8.62092849358,12.3352717028
70,44.6431008466,8.62153030962,12.348371705
71,44.7166392944,8.69585685396,12.3844441753
72,44.8436887432,8.71016999798,12.4034772716
73,44.8751791588,8.76975797481,12.4034772716
74,45.0712207548,8.81383377473,12.4057781
75,45.0712207548,8.83365258586,12.4429630924
76,45.1180333441,8.89553906059,12.4429630924
77,45.1480016114,8.92306995127,12.4482480692
78,45.271361221,8.98681780378,12.509186642
79,45.3575324783,8.98847305903,12.509186642
80,45.5602627917,8.99655040962,12.5172639926
81,45.6314025681,9.03783484072,12.5357973782
82,45.6438834121,9.04603317764,12.5781124787
83,45.6842924347,9.05637168965,12.5884509907
84,45.7519776065,9.0669126299,12.5989919309
85,45.7519776065,9.07227522057,12.6043545216
86,45.7540621986,9.08350792676,12.6043545216
87,45.7540621986,9.08502378031,12.6211829013
88,45.7805732528,9.08502378031,12.6211829013
89,45.8117260523,9.13332149031,12.6456698141
90,45.8974531522,9.14271409842,12.6639993174
91,45.9207353442,9.17256350305,12.693848722
92,45.9252029632,9.17256350305,12.693848722
93,45.936596307,9.17930678456,12.7119853473
94,45.9711052847,9.21381576233,12.7135799635
95,45.9899152764,9.23262575403,12.7135799635
96,45.9899152764,9.2834863561,12.7192240705
97,46.0021410415,9.42615001968,12.7314498355
98,46.0499977359,9.42615001968,12.7350030374
99,46.0499977359,9.52047389645,12.799089497
100,46.0617099904,9.58472363464,12.8048452576
101,46.116387682,9.82121137741,12.8048452576
102,46.1767952466,9.87527791921,12.8048452576
103,46.2395493525,9.8766981349,12.8094570666
104,46.2598020177,9.95118732637,12.8094570666
105,46.3256543072,10.0010518105,12.8094570666
106,46.4151015183,10.0492079278,12.8258186834
107,46.4743355417,10.0492079278,12.8258186834
108,46.6483702179,10.0765108241,12.8513056553
109,46.8043604645,10.1354491115,12.8689750532
110,46.8043604645,10.1551434967,12.8689750532
111,46.8043604645,10.2481429108,12.8756585893
112,46.8931757715,10.2481429108,12.8756585893
113,46.9658622232,10.2548061289,12.8823218075
114,47.0705424182,10.2624147106,12.8899303892
115,47.1682982843,10.3984676677,12.9563906014
116,47.2354491424,10.5773038402,12.9563906014
117,47.2373643456,10.5773038402,12.9563906014
118,47.2621935765,10.5965189599,12.9756057211
119,47.343590143,10.5965189599,12.9756057211
120,47.4414294355,10.6412622503,12.9957682928
121,47.5250809246,10.7249137394,12.9957682928
122,47.5421010136,10.8647685632,12.9957682928
123,47.5421010136,10.8647685632,12.9957682928
124,47.5965385449,10.9641589661,12.9957682928
125,47.6071738595,10.9747942807,13.0184749447
126,47.6091122178,10.976732639,13.020413303
127,47.6746211891,11.0106354917,13.0265232775
128,47.6746211891,11.0106354917,13.0265232775
129,47.6746211891,11.0106354917,13.0265232775
130,47.6819643153,11.049145891,13.0265232775
131,47.7017583648,11.1765609996,13.0265232775
132,47.7640609651,11.2846633892,13.042721715
133,47.7892522296,11.376653291,13.058313649
134,47.8563611416,11.4207576209,13.0785512715
135,47.9410367085,11.4432970629,13.0785512715
136,47.9882259052,11.4973877046,13.1072615394
137,48.0359572957,11.6446957838,13.1181342862
138,48.063560294,11.6551882934,13.1382237051
139,48.0847022534,11.6551882934,13.1382237051
140,48.0847022534,11.6551882934,13.1382237051
141,48.0847022534,11.6850730521,13.1382237051
142,48.1405161434,11.740886942,13.1562025553
143,48.1838445176,11.7710635835,13.1562025553
144,48.1838445176,11.7742215511,13.1593605228
145,48.2187950284,11.7742215511,13.1615469637
146,48.3248851263,11.8035185939,13.1632112631
147,48.3618982944,11.8375702799,13.2002244312
148,48.3954735011,11.8711454865,13.2002244312
149,48.4179952375,11.8711454865,13.2002244312
150,48.5174341627,11.8996907586,13.2287697033
151,48.6427903729,11.97003916,13.252716838
152,48.6889760277,11.97003916,13.2979405529
153,48.7567003676,12.0587954616,13.3705103374
154,48.7709013592,12.0729964533,13.3705103374
155,48.8479448177,12.0827335773,13.3705103374
156,48.9908435974,12.211758201,13.4204308412
157,48.9908435974,12.2360369757,13.444709616
158,49.1895577548,12.2360369757,13.444709616
159,49.4036760828,12.2360369757,13.444709616
160,49.5199928669,12.3093974278,13.444709616
161,49.5695389181,12.3390380505,13.4454950102
162,49.5728281384,12.3423272707,13.4479748976
163,49.5901798583,12.3629880644,13.4801478121
164,49.6265067727,12.3993149787,13.5065049423
165,49.6754095899,12.4482177959,13.5065049423
166,49.6932141822,12.4482177959,13.5243095346
167,49.6938124144,12.4482177959,13.5243095346
168,49.7101638098,12.465460696,13.5328793706
169,49.7413161925,12.4992994629,13.5595489955
170,49.8311651806,12.5910579032,13.5682455575
171,49.8970875171,12.6108557335,13.5682455575
172,49.9965694209,12.7103376372,13.5682455575
173,49.9965694209,12.7103376372,13.5682455575
174,50.0644896156,12.7692078044,13.5682455575
175,50.1003611105,12.7692078044,13.5682455575
176,50.2032542237,12.8096283087,13.5832251318
177,50.2117499775,12.8255474594,13.5893121473
178,50.3886318111,12.8365886415,13.5893121473
179,50.4812951321,12.8497876545,13.5893121473
180,50.5155786079,12.8511043395,13.5906288323
181,50.573099737,12.8511043395,13.5906288323
182,50.6798119472,12.9028182309,13.5978345039
183,50.7930820109,12.9511642113,13.6119096168
184,50.8563323385,12.9870403789,13.635889093
185,50.8858243896,12.9870403789,13.635889093
186,50.9232979093,13.0338523672,13.6832440877
187,50.9954460736,13.0338523672,13.6832440877
188,50.9954460736,13.0338523672,13.6832440877
189,51.0327278495,13.0711341431,13.6892742295
190,51.0628171,13.0756909271,13.6938310135
191,51.0628171,13.1251609875,13.6938310135
192,51.0980027757,13.1251609875,13.6938310135
193,51.1380728247,13.1550930043,13.6938310135
194,51.1380728247,13.1550930043,13.6938310135
195,51.1430691836,13.1600893632,13.6988273724
196,51.2651073506,13.1600893632,13.6988273724
197,51.3159328084,13.173776774,13.7097324016
198,51.3159328084,13.173776774,13.7097324016
199,51.3650725369,13.173776774,13.7097324016
200,51.3718193129,13.18052355,13.725894515
201,51.3718193129,13.18052355,13.725894515
202,51.8034708201,13.2185815354,13.7483048595
203,51.8034708201,13.2185815354,13.7483048595
204,51.9563214061,13.3169253954,13.7860462565
205,52.0010908152,13.3616948045,13.7860462565
206,52.0346164301,13.3616948045,13.7860462565
207,52.1340380673,13.407805982,13.7860462565
208,52.143563206,13.4173311207,13.7955713952
209,52.1747219783,13.4173311207,13.7955713952
210,52.1991824993,13.4417916417,13.7955713952
211,52.2356967689,13.4603990345,13.7955713952
212,52.2875558826,13.4850790149,13.7980235289
213,52.394277898,13.5918010303,13.8109652118
214,52.3942900919,13.6386056895,13.8109774057
215,52.4197234921,13.6869590202,13.8109774057
216,52.4499056536,13.6905639679,13.8145823535
217,52.4510650006,13.6917233149,13.8157417005
218,52.4510650006,13.6917233149,13.8160291813
219,52.4828188646,13.7234771789,13.8160291813
220,52.4828188646,13.7234771789,13.8160291813
221,52.4980893109,13.7387476252,13.8161881101
222,52.5325625467,13.7800869611,13.8161881101
223,52.5478163724,13.8095956853,13.8314419359
224,52.5813876761,13.8431669889,13.8314419359
225,52.6203507045,13.8656444877,13.8314419359
226,52.6633746698,13.8656444877,13.8314419359
227,52.7179395728,13.9202093906,13.8314419359
228,52.7342574397,13.9602833234,13.8526954333
229,52.7361542244,13.99456711,13.8869792198
230,52.8159749069,14.0743877924,13.9153871315
231,52.8292653566,14.0876782421,13.9535055038
232,52.8292653566,14.0876782421,13.9535055038
233,52.8292653566,14.0876782421,13.9535055038
234,52.855112824,14.0876782421,13.9535055038
235,53.0824512391,14.0876782421,13.9535055038
236,53.0914383451,14.1354545714,13.9535055038
237,53.0914383451,14.1354545714,13.9535055038
238,53.1200017051,14.155626709,13.9537207327
239,53.1820594643,14.155626709,13.9594654193
240,53.2204835321,14.155626709,13.9594654193
241,53.2454331117,14.1628799286,13.9594654193
242,53.3012259064,14.2176005919,14.0030551711
243,53.3137353848,14.2301100704,14.0030551711
244,53.3174945351,14.2301100704,14.0068143214
245,53.3177359898,14.230351525,14.0070557761
246,53.3866659563,14.258336257,14.0350405081
247,53.3933995083,14.2618938859,14.0417740601
248,53.3933995083,14.3035459404,14.0439404384
249,53.4236148237,14.3498650929,14.0439404384
250,53.4278439896,14.3540942588,14.0481696042
251,53.4278439896,14.3540942588,14.0481696042
252,53.4452571377,14.3715074069,14.0481696042
253,53.4452571377,14.3715074069,14.0481696042
254,53.4788693025,14.391573928,14.0682361254
255,53.4903023629,14.4030069885,14.0796691858
256,53.5365842637,14.4444211454,14.0868765475
257,53.5602176168,14.4680544984,14.0876374754
258,53.5631759679,14.4710128495,14.0905958265
259,53.6260209299,14.5338578116,14.1210796082
260,53.6267883126,14.5346251942,14.1218469908
261,53.6816066255,14.5894435072,14.1551997798
262,53.7045210469,14.597848129,14.1601258039
263,53.705058674,14.5983857562,14.160663431
264,53.705058674,14.5983857562,14.160663431
265,53.7705259259,14.6101017267,14.160663431
266,53.7836950875,14.6254529341,14.1738325926
267,53.802901999,14.6606608714,14.1930395041
268,53.8366385921,14.6606608714,14.1930395041
269,53.858995063,14.6813129056,14.2107795622
270,53.866094762,14.7012524787,14.2107795622
271,53.9751341432,14.7985428252,14.2107795622
272,54.0286076539,14.8037669083,14.2107795622
273,54.0286076539,14.8037669083,14.2107795622
274,54.0379138589,14.8168815867,14.2145880357
275,54.0456517175,14.8246194454,14.2223258943
276,54.0602329875,14.8392007154,14.2369071643
277,54.0696859075,14.8392007154,14.2369071643
278,54.0720073207,14.8415221286,14.2392285775
279,54.0720073207,14.8415221286,14.2392285775
280,54.0720073207,14.842265257,14.2399717059
281,54.1301095132,14.8843124927,14.2399717059
282,54.1781511562,14.8998022837,14.250046235
283,54.2354251976,14.9041889484,14.250046235
284,54.2386253637,14.9073891145,14.3046621837
285,54.270851957,14.9115181348,14.3046621837
286,54.3095116479,14.923299156,14.3127110009
287,54.3145151607,14.923299156,14.3127110009
288,54.3431109059,14.923299156,14.3127110009
289,54.3533528436,14.923299156,14.3127110009
290,54.393923317,14.923299156,14.3127110009
291,54.393923317,14.923299156,14.3248889898
292,54.4396367376,14.923299156,14.33510191
293,54.4412131511,14.9299364658,14.3366783235
294,54.4412131511,14.9344537753,14.341195633
295,54.5131627484,14.9344537753,14.341195633
296,54.5131627484,14.9344537753,14.341195633
297,54.5518745251,14.973165552,14.3598026924
298,54.621647167,14.98005433,14.3613128648
299,54.7862371465,15.0636964606,14.3613128648
300,54.8799673463,15.0712113307,14.3688277349
301,54.9382401964,15.0712113307,14.3688277349
302,55.0185088498,15.0713387123,14.3689551165
303,55.05293815,15.0713387123,14.3689551165
304,55.0761015795,15.0945021418,14.3922027916
305,55.0851337497,15.1035343121,14.4012349619
306,55.0877333851,15.1061339475,14.4038345973
307,55.0956413514,15.1140419137,14.4038345973
308,55.0956413514,15.1140419137,14.4038345973
309,55.1254776226,15.1355350595,14.4038345973
310,55.129051207,15.1391086439,14.4038345973
311,55.129051207,15.1418009019,14.4038345973
312,55.1614089725,15.1418009019,14.4149817463
313,55.1700702451,15.1504621746,14.4236430189
314,55.1750892432,15.1554811727,14.4236430189
315,55.2049919249,15.1749025838,14.4276535845
316,55.2049919249,15.1749025838,14.4276535845
317,55.2508641563,15.1933116091,14.4376802511
318,55.2508641563,15.1933116091,14.4485186771
319,55.2508641563,15.1945721701,14.4497792381
320,55.2508641563,15.1945721701,14.4497792381
321,55.2508641563,15.1945721701,14.4497792381
322,55.2584695165,15.1987111917,14.4539182597
323,55.2584695165,15.2006974943,14.4559045623
324,55.2594536044,15.2140757705,14.4692828385
325,55.278272436,15.2328946021,14.48810167
326,55.278272436,15.2328946021,14.48810167
327,55.278272436,15.2328946021,14.48810167
328,55.2800721152,15.2346942813,14.4899013493
329,55.2800721152,15.2346942813,14.4899013493
330,55.301411377,15.2560335431,14.5112406111
331,55.3710593145,15.2560335431,14.5112406111
332,55.3970165191,15.276180074,14.5112406111
333,55.3970165191,15.276180074,14.5112406111
334,55.4602146699,15.2871670056,14.5222275426
335,55.5108971912,15.3093197516,14.5443802886
336,55.5245447557,15.3254890695,14.5726648659
337,55.5409763863,15.3419207001,14.5890964966
338,55.561668262,15.3419207001,14.5893240344
339,55.561668262,15.3419207001,14.5893240344
340,55.5730506029,15.353303041,14.6007063753
341,55.5730506029,15.353303041,14.6007063753
342,55.6279610852,15.353303041,14.6007063753
343,55.6279610852,15.353303041,14.6007063753
344,55.6569791776,15.353303041,14.6007063753
345,55.675586237,15.3719101004,14.6193134347
346,55.6839426108,15.3719101004,14.6193134347
347,55.6839426108,15.3719101004,14.6193134347
348,55.6839426108,15.3719101004,14.6193134347
349,55.6903413594,15.3719101004,14.7182731767
350,55.6903413594,15.3719101004,14.7372229333
351,55.7101980646,15.3917668056,14.7437679467
352,55.7101980646,15.3917668056,14.7437679467
353,55.7149825608,15.3965513018,14.7485524429
354,55.7149825608,15.4134981356,14.7485524429
355,55.7171780732,15.415693648,14.7507479553
356,55.7281663208,15.415693648,14.7507479553
357,55.7302476749,15.417775002,14.7868524769
358,55.7549878837,15.4425152109,14.8070190175
359,55.7844191419,15.4425152109,14.8142392199
360,55.7844191419,15.4425152109,14.8142392199
361,55.7965316087,15.4546276777,14.8263516868
362,55.7965316087,15.4716509192,14.8263516868
363,55.7965316087,15.4716509192,14.8263516868
364,55.7965316087,15.4899456427,14.8263516868
365,55.7965316087,15.495863809,14.8263516868
366,55.7965316087,15.495863809,14.8263516868
367,55.8008179572,15.5001501575,14.8410015107
368,55.8008179572,15.5048589777,14.8410015107
369,55.8008179572,15.5048589777,14.8637902811
370,55.8008179572,15.5048589777,14.8637902811
371,55.8008179572,15.5097365559,14.8686678592
372,55.8256299716,15.5323560132,14.8714842707
373,55.8256299716,15.5498298584,14.8714842707
374,55.8256299716,15.5498298584,14.8748698402
375,55.8413015437,15.5532799967,14.8748698402
376,55.841955468,15.553933921,14.8755237644
377,55.8427169481,15.5546954011,14.8762852445
378,55.8626601313,15.5546954011,14.8780474558
379,55.8626601313,15.5554665236,14.8788185783
380,55.8626601313,15.5554665236,14.8788185783
381,55.8626601313,15.5554665236,14.8788185783
382,55.8839316405,15.5729724883,14.8847750722
383,55.9058884801,15.5799815312,14.8917841152
384,55.9123772072,15.5864702583,14.8917841152
385,55.9123772072,15.5864702583,14.8917841152
386,55.9123772072,15.606290221,15.0129334226
387,55.9123772072,15.606290221,15.0129334226
388,55.9123772072,15.606290221,15.0278033853
389,55.9123772072,15.606290221,15.0278033853
390,55.9123772072,15.606290221,15.0278033853
391,55.9170180727,15.6097142649,15.0369843928
392,55.9379771045,15.6306732967,15.0369843928
393,55.9379771045,15.6307299787,15.0442693759
394,55.9382924577,15.6310453318,15.044584729
395,55.939948334,15.6310453318,15.044584729
396,55.9399865846,15.6310835824,15.0446229796
397,55.9688433543,15.6599403522,15.0734797493
398,55.9688433543,15.6599403522,15.1325723646
399,55.9836162449,15.6747132428,15.1374929007
400,55.984012696,15.6751096938,15.1378893517
401,55.984012696,15.6816118986,15.1443915565
402,55.984012696,15.6816118986,15.1443915565
403,56.0403297853,15.6891868865,15.1445973218
404,56.0491015528,15.6891868865,15.1445973218
405,56.0491015528,15.6891868865,15.1445973218
406,56.0491015528,15.6891868865,15.1445973218
407,56.080521649,15.7206069827,15.1760174179
408,56.1290828894,15.7691682231,15.2014211946
409,56.1290828894,15.7691682231,15.2014211946
410,56.1334714703,15.773556804,15.2014211946
411,56.1334714703,15.773556804,15.270487396
412,56.1334714703,15.773556804,15.270487396
413,56.1471029061,15.7871882398,15.2841188318
414,56.1471029061,15.7871882398,15.2841188318
415,56.1514700192,15.7871882398,15.2884859449
416,56.1514700192,15.7871882398,15.2884859449
417,56.1514700192,15.7871882398,15.2884859449
418,56.1542300248,15.7871882398,15.2884859449
419,56.2285564348,15.8506755167,15.299325078
420,56.2304320186,15.8525511005,15.3012006618
421,56.2323076024,15.8544266843,15.3030762457
422,56.2506102224,15.8727293043,15.3186584435
423,56.2506102224,15.8727293043,15.3186584435
424,56.2750685326,15.8848210177,15.3431167537
425,56.2968185918,15.9043745046,15.3431167537
426,56.3220426729,15.9043745046,15.3431167537
427,56.3220426729,15.9043745046,15.3431167537
428,56.3220426729,15.9043745046,15.3431167537
429,56.3253581655,15.9076899972,15.3431167537
430,56.3253581655,15.9076899972,15.3431167537
431,56.3253581655,15.9076899972,15.3431167537
432,56.3435479629,15.9272664582,15.3626932148
433,56.3522581474,15.9316095296,15.3670603278
434,56.3572581786,15.9451252158,15.380576014
435,56.3572581786,15.9451252158,15.380576014
436,56.3716368724,15.9451252158,15.380576014
437,56.3933749947,15.982266988,15.3959796639
438,56.3947441281,15.9836361214,15.4049196409
439,56.3947441281,15.9836361214,15.4049196409
440,56.3948041006,15.9836960939,15.4211842218
441,56.4342790443,16.0231710376,15.4211842218
442,56.4342790443,16.0231710376,15.4286713532
443,56.4505608415,16.0394528348,15.4286713532
444,56.4505608415,16.0411634354,15.4286713532
445,56.4505608415,16.0411634354,15.4286713532
446,56.4505608415,16.0411634354,15.4286713532
447,56.4518155805,16.0424181744,15.4299260922
448,56.4537921573,16.0424181744,15.431902669
449,56.4537921573,16.0424181744,15.431902669
450,56.4537921573,16.0424181744,15.431902669
451,56.4566732342,16.0452992514,15.4347837459
452,56.4662804414,16.0549064585,15.444390953
453,56.5077031043,16.0686807926,15.4581652871
454,56.5077031043,16.0686807926,15.4581652871
455,56.5203886941,16.0813663824,15.470850877
456,56.5203886941,16.0813663824,15.470850877
457,56.5203886941,16.0813663824,15.470850877
458,56.5203886941,16.0813663824,15.470850877
459,56.5301363368,16.0911140251,15.4723166297
460,56.5301363368,16.0994222406,15.4723166297
461,56.5331686314,16.1024545352,15.4753489242
462,56.5581853406,16.1024545352,15.4753489242
463,56.5639892638,16.1082584584,15.4753489242
464,56.5657683203,16.1100375149,15.4771279808
465,56.5657683203,16.1100375149,15.4835834167
466,56.5657683203,16.1100375149,15.4835834167
467,56.5657683203,16.1100375149,15.4835834167
468,56.5794916104,16.123760805,15.4835834167
469,56.5794916104,16.123760805,15.4835834167
470,56.5794916104,16.123760805,15.4835834167
471,56.5794916104,16.123760805,15.4835834167
472,56.5861007565,16.1303699511,15.4901925628
473,56.5995424602,16.1438116548,15.5036342665
474,56.5995424602,16.1438116548,15.5036342665
475,56.5995424602,16.1438116548,15.5124422558
476,56.619192147,16.1490220204,15.521785894
477,56.6228891324,16.1513530259,15.521785894
478,56.6228891324,16.1513530259,15.521785894
479,56.6228891324,16.1513530259,15.521785894
480,56.632586241,16.1513530259,15.521785894
481,56.6425237688,16.1612905538,15.521785894
482,56.6425237688,16.1612905538,15.521785894
483,56.6425237688,16.1612905538,15.521785894
484,56.6425237688,16.1612905538,15.521785894
485,56.667087506,16.1612905538,15.521785894
486,56.667087506,16.1612905538,15.521785894
487,56.667087506,16.1612905538,15.521785894
488,56.6730244349,16.1612905538,15.521785894
489,56.6730244349,16.1751146695,15.521785894
490,56.7021809402,16.1793436813,15.521785894
491,56.7103569537,16.1875196948,15.523569917
492,56.7103569537,16.1875196948,15.523569917
493,56.7103569537,16.1914811622,15.5275313844
494,56.7103569537,16.1914811622,15.5275313844
495,56.7103569537,16.2052093909,15.5275313844
496,56.7103569537,16.2052093909,15.5275313844
497,56.7124294887,16.207281926,15.5296039194
498,56.7124294887,16.207281926,15.5296039194
499,56.7124294887,16.207281926,15.5296039194
