Time(Iteration),AsyncCoLinUCB,WknowTheta,LinUCB
0,2.51947019722,1.13617465062,1.95088207533
1,3.63497667355,2.14987216536,3.22584447101
2,4.13955982218,3.56324533472,4.93393202919
3,4.42002767352,4.31374337709,6.42942954769
4,4.48799022439,4.84992970857,6.74446262424
